Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO DELLA SILA,979,14,-,-,-
TARSIA,415,-,-,-,-
TERRANOVA DA SIBARI,982,12,-,-,-
TERRAVECCHIA,100,-,-,-,-
TORANO CASTELLO,927,20,-,-,-
TORTORA,855,9,-,-,-
TREBISACCE,1818,15,-,-,-
VACCARIZZO ALBANESE,231,-,-,-,-
VERBICARO,253,6,-,-,-
VILLAPIANA,835,-,-,-,-
ZUMPANO,800,-,-,-,-
