Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
DIPIGNANO,1276,10,-,-,-
DOMANICO,335,-,-,-,-
FAGNANO CASTELLO,453,6,-,-,-
FALCONARA ALBANESE,307,-,-,-,-
FIGLINE VEGLIATURO,351,-,-,-,-
FIRMO,335,-,-,-,-
FIUMEFREDDO BRUZIO,886,-,-,-,-
FRANCAVILLA MARITTIMA,640,-,-,-,-
FRASCINETO,441,-,-,-,-
FUSCALDO,1944,8,-,-,-
GRIMALDI,426,-,-,-,-
GRISOLIA,493,-,-,-,-
GUARDIA PIEMONTESE,442,-,-,-,-
LAGO,624,-,-,-,-
LAINO BORGO,455,-,-,-,-
LAINO CASTELLO,182,-,-,-,-
LAPPANO,182,-,-,-,-
LATTARICO,1059,6,-,-,-
LONGOBARDI,538,23,-,-,-
LONGOBUCCO,767,-,-,-,-
LUNGRO,353,6,-,-,-
LUZZI,2291,17,-,-,-
MAIERA',233,-,-,-,-
MALITO,181,-,-,-,-
MALVITO,325,8,-,-,-
MANDATORICCIO,542,-,-,-,-
MANGONE,500,-,-,-,-
MARANO MARCHESATO,993,8,-,-,-
MARANO PRINCIPATO,738,-,-,-,-
MARZI,233,-,-,-,-
MENDICINO,2656,9,-,-,-
MONGRASSANO,475,6,-,-,-
MONTALTO UFFUGO,6807,28,-,-,-
MONTEGIORDANO,380,-,-,-,-
MORANO CALABRO,380,10,-,-,-
MORMANNO,270,11,-,-,-
MOTTAFOLLONE,182,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,154,-,-,-,-
ORSOMARSO,253,-,-,-,-
PALUDI,200,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3610,32,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,576,-,-,-,-
PATERNO CALABRO,410,-,-,-,-
PEDIVIGLIANO,210,-,-,-,-
PIANE CRATI,346,-,-,-,-
PIETRAFITTA,214,-,-,-,-
PIETRAPAOLA,280,-,-,-,-
PLATACI,89,-,-,-,-
PRAIA A MARE,1072,7,-,-,-
RENDE,11337,54,-,-,-
ROCCA IMPERIALE,361,-,-,-,-
ROGGIANO GRAVINA,1458,17,-,-,-
ROGLIANO,1449,11,-,-,-
ROSE,1128,8,-,-,-
ROSETO CAPO SPULICO,197,-,-,-,-
ROTA GRECA,241,-,-,-,-
ROVITO,507,-,-,-,-
SAN BASILE,131,-,-,-,-
SAN BENEDETTO ULLANO,280,-,-,-,-
SAN COSMO ALBANESE,186,6,-,-,-
SAN DEMETRIO CORONE,659,-,-,-,-
SAN DONATO DI NINEA,268,-,-,-,-
SAN FILI,532,6,-,-,-
SAN GIORGIO ALBANESE,375,6,-,-,-
SAN GIOVANNI IN FIORE,4099,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,507,-,-,-,-
SAN LUCIDO,1013,9,-,-,-
SAN MARCO ARGENTANO,1698,7,-,-,-
SAN MARTINO DI FINITA,250,-,-,-,-
SAN NICOLA ARCELLA,288,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1089,9,-,-,-
SAN SOSTI,393,7,-,-,-
SAN VINCENZO LA COSTA,653,-,-,-,-
SANGINETO,169,-,-,-,-
SANTA CATERINA ALBANESE,128,-,-,-,-
SANTA DOMENICA TALAO,78,-,-,-,-
SANTA MARIA DEL CEDRO,827,-,-,-,-
SANTA SOFIA D'EPIRO,311,7,-,-,-
SANT'AGATA DI ESARO,125,-,-,-,-
SANTO STEFANO DI ROGLIANO,618,-,-,-,-
SARACENA,859,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2220,8,-,-,-
SCIGLIANO,189,-,-,-,-
SERRA D'AIELLO,162,-,-,-,-
SPEZZANO ALBANESE,1277,21,-,-,-
SPEZZANO DELLA SILA,1038,14,-,-,-
TARSIA,423,-,-,-,-
TERRANOVA DA SIBARI,1003,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,964,20,-,-,-
TORTORA,887,9,-,-,-
TREBISACCE,1871,16,-,-,-
VACCARIZZO ALBANESE,247,-,-,-,-
VERBICARO,291,6,-,-,-
VILLAPIANA,851,-,-,-,-
ZUMPANO,814,-,-,-,-
