Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
DIAMANTE,961,8,-,-,-
DIPIGNANO,1398,12,-,-,-
DOMANICO,394,-,-,-,-
FAGNANO CASTELLO,479,6,-,-,-
FALCONARA ALBANESE,360,-,-,-,-
FIGLINE VEGLIATURO,377,-,-,-,-
FIRMO,362,-,-,-,-
FIUMEFREDDO BRUZIO,971,-,-,-,-
FRANCAVILLA MARITTIMA,679,-,-,-,-
FRASCINETO,479,-,-,-,-
FUSCALDO,2087,8,-,-,-
GRIMALDI,481,-,-,-,-
GRISOLIA,512,-,-,-,-
GUARDIA PIEMONTESE,475,-,-,-,-
LAGO,706,-,-,-,-
LAINO BORGO,472,-,-,-,-
LAINO CASTELLO,185,-,-,-,-
LAPPANO,192,-,-,-,-
LATTARICO,1136,6,-,-,-
LONGOBARDI,585,23,-,-,-
LONGOBUCCO,804,-,-,-,-
LUNGRO,382,6,-,-,-
LUZZI,2442,17,-,-,-
MAIERA',262,-,-,-,-
MALITO,211,-,-,-,-
MALVITO,376,9,-,-,-
MANDATORICCIO,571,-,-,-,-
MANGONE,545,-,-,-,-
MARANO MARCHESATO,1091,8,-,-,-
MARANO PRINCIPATO,818,-,-,-,-
MARZI,258,-,-,-,-
MENDICINO,2938,9,-,-,-
MONGRASSANO,520,6,-,-,-
MONTALTO UFFUGO,7391,29,-,-,-
MONTEGIORDANO,401,-,-,-,-
MORANO CALABRO,488,10,-,-,-
MORMANNO,277,11,-,-,-
MOTTAFOLLONE,211,-,-,-,-
NOCARA,51,-,-,-,-
ORIOLO,157,-,-,-,-
ORSOMARSO,261,-,-,-,-
PALUDI,231,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,3988,36,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,587,-,-,-,-
PATERNO CALABRO,446,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,386,-,-,-,-
PIETRAFITTA,227,-,-,-,-
PIETRAPAOLA,297,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1177,7,-,-,-
RENDE,12512,59,-,-,-
ROCCA IMPERIALE,373,-,-,-,-
ROGGIANO GRAVINA,1543,18,-,-,-
ROGLIANO,1575,11,-,-,-
ROSE,1241,8,-,-,-
ROSETO CAPO SPULICO,201,-,-,-,-
ROTA GRECA,253,-,-,-,-
ROVITO,528,-,-,-,-
SAN BASILE,143,-,-,-,-
SAN BENEDETTO ULLANO,291,-,-,-,-
SAN COSMO ALBANESE,199,6,-,-,-
SAN DEMETRIO CORONE,714,-,-,-,-
SAN DONATO DI NINEA,291,-,-,-,-
SAN FILI,581,6,-,-,-
SAN GIORGIO ALBANESE,399,6,-,-,-
SAN GIOVANNI IN FIORE,4318,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,556,-,-,-,-
SAN LUCIDO,1150,10,-,-,-
SAN MARCO ARGENTANO,1851,7,-,-,-
SAN MARTINO DI FINITA,270,-,-,-,-
SAN NICOLA ARCELLA,306,-,-,-,-
SAN PIETRO IN AMANTEA,140,-,-,-,-
SAN PIETRO IN GUARANO,1215,10,-,-,-
SAN SOSTI,445,7,-,-,-
SAN VINCENZO LA COSTA,743,-,-,-,-
SANGINETO,175,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,81,-,-,-,-
SANTA MARIA DEL CEDRO,872,-,-,-,-
SANTA SOFIA D'EPIRO,337,7,-,-,-
SANT'AGATA DI ESARO,133,-,-,-,-
SANTO STEFANO DI ROGLIANO,701,-,-,-,-
SARACENA,948,6,-,-,-
SCALA COELI,55,-,-,-,-
SCALEA,2342,8,-,-,-
SCIGLIANO,230,-,-,-,-
SERRA D'AIELLO,170,-,-,-,-
SPEZZANO ALBANESE,1367,21,-,-,-
SPEZZANO DELLA SILA,1095,16,-,-,-
TARSIA,469,-,-,-,-
TERRANOVA DA SIBARI,1071,14,-,-,-
TERRAVECCHIA,104,-,-,-,-
TORANO CASTELLO,1041,22,-,-,-
TORTORA,998,9,-,-,-
TREBISACCE,2051,16,-,-,-
VACCARIZZO ALBANESE,262,-,-,-,-
VERBICARO,311,6,-,-,-
VILLAPIANA,891,-,-,-,-
ZUMPANO,855,-,-,-,-
