Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ROSETO CAPO SPULICO,92,-,-,-,-
ROTA GRECA,54,-,-,-,-
ROVITO,185,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,66,-,-,-,-
SAN COSMO ALBANESE,63,-,-,-,-
SAN DEMETRIO CORONE,101,-,-,-,-
SAN DONATO DI NINEA,45,-,-,-,-
SAN FILI,76,-,-,-,-
SAN GIORGIO ALBANESE,34,-,-,-,-
SAN GIOVANNI IN FIORE,1644,26,-,-,-
SAN LORENZO BELLIZZI,-,-,-,-,-
SAN LORENZO DEL VALLO,202,-,-,-,-
SAN LUCIDO,304,6,-,-,-
SAN MARCO ARGENTANO,231,6,-,-,-
SAN MARTINO DI FINITA,71,-,-,-,-
SAN NICOLA ARCELLA,67,-,-,-,-
SAN PIETRO IN AMANTEA,10,-,-,-,-
SAN PIETRO IN GUARANO,163,-,-,-,-
SAN SOSTI,112,6,-,-,-
SAN VINCENZO LA COSTA,65,-,-,-,-
SANGINETO,43,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,20,-,-,-,-
SANTA MARIA DEL CEDRO,197,-,-,-,-
SANTA SOFIA D'EPIRO,120,-,-,-,-
SANT'AGATA DI ESARO,85,-,-,-,-
SANTO STEFANO DI ROGLIANO,111,-,-,-,-
SARACENA,79,-,-,-,-
SCALA COELI,27,-,-,-,-
SCALEA,374,-,-,-,-
SCIGLIANO,16,-,-,-,-
SERRA D'AIELLO,35,-,-,-,-
SPEZZANO ALBANESE,434,11,-,-,-
SPEZZANO DELLA SILA,277,11,-,-,-
TARSIA,61,-,-,-,-
TERRANOVA DA SIBARI,487,10,-,-,-
TERRAVECCHIA,8,-,-,-,-
TORANO CASTELLO,341,15,-,-,-
TORTORA,255,-,-,-,-
TREBISACCE,341,8,-,-,-
VACCARIZZO ALBANESE,53,-,-,-,-
VERBICARO,109,-,-,-,-
VILLAPIANA,262,-,-,-,-
ZUMPANO,180,-,-,-,-
