Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN GIOVANNI IN FIORE,2635,31,-,-,-
SAN LORENZO BELLIZZI,33,-,-,-,-
SAN LORENZO DEL VALLO,291,-,-,-,-
SAN LUCIDO,650,8,-,-,-
SAN MARCO ARGENTANO,936,7,-,-,-
SAN MARTINO DI FINITA,110,-,-,-,-
SAN NICOLA ARCELLA,178,-,-,-,-
SAN PIETRO IN AMANTEA,46,-,-,-,-
SAN PIETRO IN GUARANO,477,7,-,-,-
SAN SOSTI,196,7,-,-,-
SAN VINCENZO LA COSTA,322,-,-,-,-
SANGINETO,113,-,-,-,-
SANTA CATERINA ALBANESE,64,-,-,-,-
SANTA DOMENICA TALAO,43,-,-,-,-
SANTA MARIA DEL CEDRO,509,-,-,-,-
SANTA SOFIA D'EPIRO,160,6,-,-,-
SANT'AGATA DI ESARO,105,-,-,-,-
SANTO STEFANO DI ROGLIANO,352,-,-,-,-
SARACENA,462,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1152,8,-,-,-
SCIGLIANO,94,-,-,-,-
SERRA D'AIELLO,79,-,-,-,-
SPEZZANO ALBANESE,809,16,-,-,-
SPEZZANO DELLA SILA,602,12,-,-,-
TARSIA,156,-,-,-,-
TERRANOVA DA SIBARI,782,12,-,-,-
TERRAVECCHIA,37,-,-,-,-
TORANO CASTELLO,607,18,-,-,-
TORTORA,423,7,-,-,-
TREBISACCE,864,11,-,-,-
VACCARIZZO ALBANESE,128,-,-,-,-
VERBICARO,188,6,-,-,-
VILLAPIANA,526,-,-,-,-
ZUMPANO,514,-,-,-,-
