Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,140,-,-,-,-
ACQUAPPESA,170,-,-,-,-
ACRI,2142,27,-,-,-
AIELLO CALABRO,135,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,166,-,-,-,-
ALESSANDRIA DEL CARRETTO,12,-,-,-,-
ALTILIA,103,-,-,-,-
ALTOMONTE,585,-,-,-,-
ALTRA ASP,890,9,-,-,-
ALTRA REGIONE,597,11,-,-,-
AMANTEA,2283,19,-,-,-
AMENDOLARA,207,-,-,-,-
APRIGLIANO,402,10,-,-,-
BELMONTE CALABRO,201,-,-,-,-
BELSITO,148,-,-,-,-
BELVEDERE MARITTIMO,931,10,-,-,-
BIANCHI,213,-,-,-,-
BISIGNANO,1361,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,205,-,-,-,-
BUONVICINO,168,-,-,-,-
CALOPEZZATI,201,-,-,-,-
CALOVETO,196,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,57,-,-,-,-
CARIATI,751,12,-,-,-
CAROLEI,409,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1633,20,-,-,-
CASSANO ALLO IONIO,2467,29,-,-,-
CASTIGLIONE COSENTINO,438,-,-,-,-
CASTROLIBERO,1526,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2307,24,-,-,-
CELICO,412,7,-,-,-
CELLARA,76,-,-,-,-
CERCHIARA DI CALABRIA,221,-,-,-,-
CERISANO,439,-,-,-,-
CERVICATI,107,-,-,-,-
CERZETO,211,-,-,-,-
CETRARO,1388,16,-,-,-
CIVITA,42,-,-,-,-
CLETO,112,-,-,-,-
COLOSIMI,176,-,-,-,-
CORIGLIANO-ROSSANO,13126,147,-,-,-
COSENZA,11077,117,-,-,-
CROPALATI,127,-,-,-,-
CROSIA,1430,13,-,-,-
DIAMANTE,307,-,-,-,-
DIPIGNANO,727,8,-,-,-
DOMANICO,166,-,-,-,-
FAGNANO CASTELLO,284,-,-,-,-
FALCONARA ALBANESE,197,-,-,-,-
FIGLINE VEGLIATURO,214,-,-,-,-
FIRMO,160,-,-,-,-
FIUMEFREDDO BRUZIO,430,-,-,-,-
FRANCAVILLA MARITTIMA,348,-,-,-,-
FRASCINETO,242,-,-,-,-
FUSCALDO,1150,8,-,-,-
GRIMALDI,170,-,-,-,-
GRISOLIA,328,-,-,-,-
GUARDIA PIEMONTESE,173,-,-,-,-
LAGO,307,-,-,-,-
LAINO BORGO,224,-,-,-,-
LAINO CASTELLO,99,-,-,-,-
LAPPANO,121,-,-,-,-
LATTARICO,602,-,-,-,-
LONGOBARDI,236,17,-,-,-
LONGOBUCCO,424,-,-,-,-
LUNGRO,206,6,-,-,-
LUZZI,1350,14,-,-,-
MAIERA',91,-,-,-,-
MALITO,76,-,-,-,-
MALVITO,169,-,-,-,-
MANDATORICCIO,404,-,-,-,-
MANGONE,301,-,-,-,-
MARANO MARCHESATO,540,8,-,-,-
MARANO PRINCIPATO,416,-,-,-,-
MARZI,178,-,-,-,-
MENDICINO,1522,6,-,-,-
MONGRASSANO,279,-,-,-,-
MONTALTO UFFUGO,3850,22,-,-,-
MONTEGIORDANO,196,-,-,-,-
MORANO CALABRO,259,9,-,-,-
MORMANNO,187,8,-,-,-
MOTTAFOLLONE,93,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,111,-,-,-,-
ORSOMARSO,146,-,-,-,-
PALUDI,97,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1789,23,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,363,-,-,-,-
PATERNO CALABRO,263,-,-,-,-
PEDIVIGLIANO,102,-,-,-,-
PIANE CRATI,232,-,-,-,-
PIETRAFITTA,141,-,-,-,-
PIETRAPAOLA,144,-,-,-,-
PLATACI,58,-,-,-,-
PRAIA A MARE,447,7,-,-,-
RENDE,6299,45,-,-,-
ROCCA IMPERIALE,282,-,-,-,-
ROGGIANO GRAVINA,952,13,-,-,-
ROGLIANO,953,8,-,-,-
ROSE,663,8,-,-,-
ROSETO CAPO SPULICO,140,-,-,-,-
ROTA GRECA,122,-,-,-,-
ROVITO,358,-,-,-,-
SAN BASILE,67,-,-,-,-
SAN BENEDETTO ULLANO,213,-,-,-,-
SAN COSMO ALBANESE,127,6,-,-,-
SAN DEMETRIO CORONE,270,-,-,-,-
