Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PARENTI,583,-,-,-,-
PATERNO CALABRO,442,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,372,-,-,-,-
PIETRAFITTA,225,-,-,-,-
PIETRAPAOLA,292,-,-,-,-
PLATACI,95,-,-,-,-
PRAIA A MARE,1150,7,-,-,-
RENDE,12223,57,-,-,-
ROCCA IMPERIALE,373,-,-,-,-
ROGGIANO GRAVINA,1532,18,-,-,-
ROGLIANO,1548,11,-,-,-
ROSE,1230,8,-,-,-
ROSETO CAPO SPULICO,200,-,-,-,-
ROTA GRECA,251,-,-,-,-
ROVITO,525,-,-,-,-
SAN BASILE,140,-,-,-,-
SAN BENEDETTO ULLANO,290,-,-,-,-
SAN COSMO ALBANESE,199,6,-,-,-
SAN DEMETRIO CORONE,690,-,-,-,-
SAN DONATO DI NINEA,286,-,-,-,-
SAN FILI,577,6,-,-,-
SAN GIORGIO ALBANESE,397,6,-,-,-
SAN GIOVANNI IN FIORE,4230,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,544,-,-,-,-
SAN LUCIDO,1143,10,-,-,-
SAN MARCO ARGENTANO,1815,7,-,-,-
SAN MARTINO DI FINITA,262,-,-,-,-
SAN NICOLA ARCELLA,299,-,-,-,-
SAN PIETRO IN AMANTEA,133,-,-,-,-
SAN PIETRO IN GUARANO,1179,10,-,-,-
SAN SOSTI,440,7,-,-,-
SAN VINCENZO LA COSTA,720,-,-,-,-
SANGINETO,172,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,861,-,-,-,-
SANTA SOFIA D'EPIRO,326,7,-,-,-
SANT'AGATA DI ESARO,131,-,-,-,-
SANTO STEFANO DI ROGLIANO,678,-,-,-,-
SARACENA,927,6,-,-,-
SCALA COELI,42,-,-,-,-
SCALEA,2321,8,-,-,-
SCIGLIANO,224,-,-,-,-
SERRA D'AIELLO,169,-,-,-,-
SPEZZANO ALBANESE,1349,21,-,-,-
SPEZZANO DELLA SILA,1089,16,-,-,-
TARSIA,442,-,-,-,-
TERRANOVA DA SIBARI,1065,13,-,-,-
TERRAVECCHIA,104,-,-,-,-
TORANO CASTELLO,1020,20,-,-,-
TORTORA,977,9,-,-,-
TREBISACCE,2009,16,-,-,-
VACCARIZZO ALBANESE,258,-,-,-,-
VERBICARO,307,6,-,-,-
VILLAPIANA,881,-,-,-,-
ZUMPANO,843,-,-,-,-
