Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,140,-,-,-,-
ACQUAPPESA,173,-,-,-,-
ACRI,2165,27,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,174,-,-,-,-
ALESSANDRIA DEL CARRETTO,13,-,-,-,-
ALTILIA,106,-,-,-,-
ALTOMONTE,590,-,-,-,-
ALTRA ASP,891,9,-,-,-
ALTRA REGIONE,597,11,-,-,-
AMANTEA,2313,20,-,-,-
AMENDOLARA,207,-,-,-,-
APRIGLIANO,404,10,-,-,-
BELMONTE CALABRO,208,-,-,-,-
BELSITO,154,-,-,-,-
BELVEDERE MARITTIMO,950,10,-,-,-
BIANCHI,216,-,-,-,-
BISIGNANO,1365,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,207,-,-,-,-
BUONVICINO,169,-,-,-,-
CALOPEZZATI,201,-,-,-,-
CALOVETO,200,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,58,-,-,-,-
CARIATI,758,12,-,-,-
CAROLEI,410,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1642,20,-,-,-
CASSANO ALLO IONIO,2473,29,-,-,-
CASTIGLIONE COSENTINO,444,-,-,-,-
CASTROLIBERO,1540,13,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2347,24,-,-,-
CELICO,415,7,-,-,-
CELLARA,76,-,-,-,-
CERCHIARA DI CALABRIA,222,-,-,-,-
CERISANO,442,-,-,-,-
CERVICATI,107,-,-,-,-
CERZETO,212,-,-,-,-
CETRARO,1398,16,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,176,-,-,-,-
CORIGLIANO-ROSSANO,13231,147,-,-,-
COSENZA,11173,117,-,-,-
CROPALATI,130,-,-,-,-
CROSIA,1436,13,-,-,-
DIAMANTE,310,-,-,-,-
DIPIGNANO,735,8,-,-,-
DOMANICO,167,-,-,-,-
FAGNANO CASTELLO,286,-,-,-,-
FALCONARA ALBANESE,201,-,-,-,-
FIGLINE VEGLIATURO,216,-,-,-,-
FIRMO,162,-,-,-,-
FIUMEFREDDO BRUZIO,440,-,-,-,-
FRANCAVILLA MARITTIMA,351,-,-,-,-
FRASCINETO,244,-,-,-,-
FUSCALDO,1158,8,-,-,-
GRIMALDI,179,-,-,-,-
GRISOLIA,330,-,-,-,-
GUARDIA PIEMONTESE,173,-,-,-,-
LAGO,307,-,-,-,-
LAINO BORGO,228,-,-,-,-
LAINO CASTELLO,104,-,-,-,-
LAPPANO,121,-,-,-,-
LATTARICO,605,-,-,-,-
LONGOBARDI,247,17,-,-,-
LONGOBUCCO,426,-,-,-,-
LUNGRO,207,6,-,-,-
LUZZI,1358,14,-,-,-
MAIERA',92,-,-,-,-
MALITO,77,-,-,-,-
MALVITO,170,-,-,-,-
MANDATORICCIO,407,-,-,-,-
MANGONE,302,-,-,-,-
MARANO MARCHESATO,546,8,-,-,-
MARANO PRINCIPATO,416,-,-,-,-
MARZI,178,-,-,-,-
MENDICINO,1534,6,-,-,-
MONGRASSANO,282,-,-,-,-
MONTALTO UFFUGO,3886,22,-,-,-
MONTEGIORDANO,200,-,-,-,-
MORANO CALABRO,259,9,-,-,-
MORMANNO,187,8,-,-,-
MOTTAFOLLONE,93,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,111,-,-,-,-
ORSOMARSO,147,-,-,-,-
PALUDI,99,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1827,23,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,369,-,-,-,-
PATERNO CALABRO,268,-,-,-,-
PEDIVIGLIANO,106,-,-,-,-
PIANE CRATI,236,-,-,-,-
PIETRAFITTA,143,-,-,-,-
PIETRAPAOLA,146,-,-,-,-
PLATACI,59,-,-,-,-
PRAIA A MARE,453,7,-,-,-
RENDE,6369,45,-,-,-
ROCCA IMPERIALE,282,-,-,-,-
ROGGIANO GRAVINA,962,13,-,-,-
ROGLIANO,962,8,-,-,-
ROSE,678,8,-,-,-
ROSETO CAPO SPULICO,141,-,-,-,-
ROTA GRECA,124,-,-,-,-
ROVITO,360,-,-,-,-
SAN BASILE,67,-,-,-,-
SAN BENEDETTO ULLANO,215,-,-,-,-
SAN COSMO ALBANESE,127,6,-,-,-
SAN DEMETRIO CORONE,277,-,-,-,-
SAN DONATO DI NINEA,137,-,-,-,-
SAN FILI,351,-,-,-,-
SAN GIORGIO ALBANESE,124,-,-,-,-
SAN GIOVANNI IN FIORE,2763,31,-,-,-
SAN LORENZO BELLIZZI,34,-,-,-,-
SAN LORENZO DEL VALLO,297,-,-,-,-
SAN LUCIDO,670,8,-,-,-
SAN MARCO ARGENTANO,1000,7,-,-,-
SAN MARTINO DI FINITA,123,-,-,-,-
SAN NICOLA ARCELLA,189,-,-,-,-
SAN PIETRO IN AMANTEA,47,-,-,-,-
SAN PIETRO IN GUARANO,519,7,-,-,-
SAN SOSTI,214,7,-,-,-
SAN VINCENZO LA COSTA,338,-,-,-,-
SANGINETO,116,-,-,-,-
SANTA CATERINA ALBANESE,68,-,-,-,-
SANTA DOMENICA TALAO,49,-,-,-,-
SANTA MARIA DEL CEDRO,538,-,-,-,-
SANTA SOFIA D'EPIRO,167,7,-,-,-
SANT'AGATA DI ESARO,106,-,-,-,-
SANTO STEFANO DI ROGLIANO,382,-,-,-,-
SARACENA,492,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1199,8,-,-,-
SCIGLIANO,98,-,-,-,-
SERRA D'AIELLO,86,-,-,-,-
SPEZZANO ALBANESE,832,16,-,-,-
SPEZZANO DELLA SILA,631,12,-,-,-
TARSIA,189,-,-,-,-
TERRANOVA DA SIBARI,798,12,-,-,-
TERRAVECCHIA,42,-,-,-,-
TORANO CASTELLO,650,19,-,-,-
TORTORA,436,7,-,-,-
TREBISACCE,935,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,191,6,-,-,-
VILLAPIANA,547,-,-,-,-
ZUMPANO,542,-,-,-,-
