Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PANETTIERI,39,-,-,-,-
PAOLA,4143,37,-,-,-
PAPASIDERO,43,-,-,-,-
PARENTI,594,-,-,-,-
PATERNO CALABRO,464,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,410,-,-,-,-
PIETRAFITTA,235,-,-,-,-
PIETRAPAOLA,313,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1234,7,-,-,-
RENDE,13457,65,-,-,-
ROCCA IMPERIALE,379,-,-,-,-
ROGGIANO GRAVINA,1586,19,-,-,-
ROGLIANO,1634,12,-,-,-
ROSE,1294,9,-,-,-
ROSETO CAPO SPULICO,212,-,-,-,-
ROTA GRECA,270,-,-,-,-
ROVITO,549,-,-,-,-
SAN BASILE,154,-,-,-,-
SAN BENEDETTO ULLANO,302,-,-,-,-
SAN COSMO ALBANESE,204,6,-,-,-
SAN DEMETRIO CORONE,761,-,-,-,-
SAN DONATO DI NINEA,311,-,-,-,-
SAN FILI,634,6,-,-,-
SAN GIORGIO ALBANESE,412,6,-,-,-
SAN GIOVANNI IN FIORE,4425,34,-,-,-
SAN LORENZO BELLIZZI,81,-,-,-,-
SAN LORENZO DEL VALLO,571,-,-,-,-
SAN LUCIDO,1189,12,-,-,-
SAN MARCO ARGENTANO,1935,7,-,-,-
SAN MARTINO DI FINITA,284,-,-,-,-
SAN NICOLA ARCELLA,328,-,-,-,-
SAN PIETRO IN AMANTEA,152,-,-,-,-
SAN PIETRO IN GUARANO,1324,13,-,-,-
SAN SOSTI,459,7,-,-,-
SAN VINCENZO LA COSTA,796,-,-,-,-
SANGINETO,182,-,-,-,-
SANTA CATERINA ALBANESE,136,-,-,-,-
SANTA DOMENICA TALAO,87,-,-,-,-
SANTA MARIA DEL CEDRO,899,-,-,-,-
SANTA SOFIA D'EPIRO,358,7,-,-,-
SANT'AGATA DI ESARO,136,-,-,-,-
SANTO STEFANO DI ROGLIANO,731,-,-,-,-
SARACENA,988,9,-,-,-
SCALA COELI,69,6,-,-,-
SCALEA,2428,10,-,-,-
SCIGLIANO,251,-,-,-,-
SERRA D'AIELLO,181,-,-,-,-
SPEZZANO ALBANESE,1397,23,-,-,-
SPEZZANO DELLA SILA,1132,16,-,-,-
TARSIA,503,-,-,-,-
TERRANOVA DA SIBARI,1095,14,-,-,-
TERRAVECCHIA,119,-,-,-,-
TORANO CASTELLO,1072,22,-,-,-
TORTORA,1055,10,-,-,-
TREBISACCE,2138,18,-,-,-
VACCARIZZO ALBANESE,280,-,-,-,-
VERBICARO,330,7,-,-,-
VILLAPIANA,933,-,-,-,-
ZUMPANO,904,-,-,-,-
