Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SANT'AGATA DI ESARO,136,-,-,-,-
SANTO STEFANO DI ROGLIANO,731,-,-,-,-
SARACENA,984,9,-,-,-
SCALA COELI,69,6,-,-,-
SCALEA,2417,10,-,-,-
SCIGLIANO,248,-,-,-,-
SERRA D'AIELLO,181,-,-,-,-
SPEZZANO ALBANESE,1396,23,-,-,-
SPEZZANO DELLA SILA,1121,16,-,-,-
TARSIA,496,-,-,-,-
TERRANOVA DA SIBARI,1094,14,-,-,-
TERRAVECCHIA,119,-,-,-,-
TORANO CASTELLO,1072,22,-,-,-
TORTORA,1047,9,-,-,-
TREBISACCE,2131,18,-,-,-
VACCARIZZO ALBANESE,280,-,-,-,-
VERBICARO,325,7,-,-,-
VILLAPIANA,930,-,-,-,-
ZUMPANO,897,-,-,-,-
