Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FRANCAVILLA MARITTIMA,646,-,-,-,-
FRASCINETO,457,-,-,-,-
FUSCALDO,1978,8,-,-,-
GRIMALDI,455,-,-,-,-
GRISOLIA,495,-,-,-,-
GUARDIA PIEMONTESE,453,-,-,-,-
LAGO,650,-,-,-,-
LAINO BORGO,459,-,-,-,-
LAINO CASTELLO,182,-,-,-,-
LAPPANO,182,-,-,-,-
LATTARICO,1074,6,-,-,-
LONGOBARDI,549,23,-,-,-
LONGOBUCCO,775,-,-,-,-
LUNGRO,359,6,-,-,-
LUZZI,2340,17,-,-,-
MAIERA',235,-,-,-,-
MALITO,196,-,-,-,-
MALVITO,345,8,-,-,-
MANDATORICCIO,547,-,-,-,-
MANGONE,511,-,-,-,-
MARANO MARCHESATO,1023,8,-,-,-
MARANO PRINCIPATO,760,-,-,-,-
MARZI,240,-,-,-,-
MENDICINO,2729,9,-,-,-
MONGRASSANO,483,6,-,-,-
MONTALTO UFFUGO,6989,29,-,-,-
MONTEGIORDANO,382,-,-,-,-
MORANO CALABRO,416,10,-,-,-
MORMANNO,271,11,-,-,-
MOTTAFOLLONE,185,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,155,-,-,-,-
ORSOMARSO,254,-,-,-,-
PALUDI,219,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3715,34,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,579,-,-,-,-
PATERNO CALABRO,417,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,356,-,-,-,-
PIETRAFITTA,220,-,-,-,-
PIETRAPAOLA,284,-,-,-,-
PLATACI,90,-,-,-,-
PRAIA A MARE,1090,7,-,-,-
RENDE,11678,56,-,-,-
ROCCA IMPERIALE,366,-,-,-,-
ROGGIANO GRAVINA,1474,17,-,-,-
ROGLIANO,1475,11,-,-,-
ROSE,1169,8,-,-,-
ROSETO CAPO SPULICO,197,-,-,-,-
ROTA GRECA,243,-,-,-,-
ROVITO,511,-,-,-,-
SAN BASILE,133,-,-,-,-
SAN BENEDETTO ULLANO,283,-,-,-,-
SAN COSMO ALBANESE,186,6,-,-,-
SAN DEMETRIO CORONE,668,-,-,-,-
SAN DONATO DI NINEA,277,-,-,-,-
SAN FILI,541,6,-,-,-
SAN GIORGIO ALBANESE,382,6,-,-,-
SAN GIOVANNI IN FIORE,4132,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,521,-,-,-,-
SAN LUCIDO,1043,10,-,-,-
SAN MARCO ARGENTANO,1745,7,-,-,-
SAN MARTINO DI FINITA,256,-,-,-,-
SAN NICOLA ARCELLA,294,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1123,9,-,-,-
SAN SOSTI,407,7,-,-,-
SAN VINCENZO LA COSTA,677,-,-,-,-
SANGINETO,169,-,-,-,-
SANTA CATERINA ALBANESE,128,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,841,-,-,-,-
SANTA SOFIA D'EPIRO,321,7,-,-,-
SANT'AGATA DI ESARO,125,-,-,-,-
SANTO STEFANO DI ROGLIANO,650,-,-,-,-
SARACENA,870,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2255,8,-,-,-
SCIGLIANO,213,-,-,-,-
SERRA D'AIELLO,163,-,-,-,-
SPEZZANO ALBANESE,1306,21,-,-,-
SPEZZANO DELLA SILA,1061,14,-,-,-
TARSIA,433,-,-,-,-
TERRANOVA DA SIBARI,1023,13,-,-,-
TERRAVECCHIA,103,-,-,-,-
TORANO CASTELLO,984,20,-,-,-
TORTORA,907,9,-,-,-
TREBISACCE,1897,16,-,-,-
VACCARIZZO ALBANESE,249,-,-,-,-
VERBICARO,300,6,-,-,-
VILLAPIANA,861,-,-,-,-
ZUMPANO,832,-,-,-,-
