Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FRANCAVILLA MARITTIMA,668,-,-,-,-
FRASCINETO,472,-,-,-,-
FUSCALDO,2032,8,-,-,-
GRIMALDI,473,-,-,-,-
GRISOLIA,504,-,-,-,-
GUARDIA PIEMONTESE,467,-,-,-,-
LAGO,676,-,-,-,-
LAINO BORGO,466,-,-,-,-
LAINO CASTELLO,185,-,-,-,-
LAPPANO,187,-,-,-,-
LATTARICO,1111,6,-,-,-
LONGOBARDI,568,23,-,-,-
LONGOBUCCO,789,-,-,-,-
LUNGRO,374,6,-,-,-
LUZZI,2384,17,-,-,-
MAIERA',244,-,-,-,-
MALITO,204,-,-,-,-
MALVITO,356,8,-,-,-
MANDATORICCIO,556,-,-,-,-
MANGONE,526,-,-,-,-
MARANO MARCHESATO,1049,8,-,-,-
MARANO PRINCIPATO,789,-,-,-,-
MARZI,243,-,-,-,-
MENDICINO,2847,9,-,-,-
MONGRASSANO,499,6,-,-,-
MONTALTO UFFUGO,7190,29,-,-,-
MONTEGIORDANO,395,-,-,-,-
MORANO CALABRO,441,10,-,-,-
MORMANNO,275,11,-,-,-
MOTTAFOLLONE,195,-,-,-,-
NOCARA,49,-,-,-,-
ORIOLO,157,-,-,-,-
ORSOMARSO,260,-,-,-,-
PALUDI,228,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3883,34,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,582,-,-,-,-
PATERNO CALABRO,437,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,367,-,-,-,-
PIETRAFITTA,220,-,-,-,-
PIETRAPAOLA,290,-,-,-,-
PLATACI,93,-,-,-,-
PRAIA A MARE,1148,7,-,-,-
RENDE,12076,57,-,-,-
ROCCA IMPERIALE,370,-,-,-,-
ROGGIANO GRAVINA,1515,17,-,-,-
ROGLIANO,1531,11,-,-,-
ROSE,1214,8,-,-,-
ROSETO CAPO SPULICO,200,-,-,-,-
ROTA GRECA,249,-,-,-,-
ROVITO,517,-,-,-,-
SAN BASILE,137,-,-,-,-
SAN BENEDETTO ULLANO,288,-,-,-,-
SAN COSMO ALBANESE,197,6,-,-,-
SAN DEMETRIO CORONE,683,-,-,-,-
SAN DONATO DI NINEA,286,-,-,-,-
SAN FILI,574,6,-,-,-
SAN GIORGIO ALBANESE,393,6,-,-,-
SAN GIOVANNI IN FIORE,4194,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,539,-,-,-,-
SAN LUCIDO,1112,10,-,-,-
SAN MARCO ARGENTANO,1798,7,-,-,-
SAN MARTINO DI FINITA,260,-,-,-,-
SAN NICOLA ARCELLA,299,-,-,-,-
SAN PIETRO IN AMANTEA,130,-,-,-,-
SAN PIETRO IN GUARANO,1165,10,-,-,-
SAN SOSTI,436,7,-,-,-
SAN VINCENZO LA COSTA,710,-,-,-,-
SANGINETO,171,-,-,-,-
SANTA CATERINA ALBANESE,131,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,857,-,-,-,-
SANTA SOFIA D'EPIRO,325,7,-,-,-
SANT'AGATA DI ESARO,129,-,-,-,-
SANTO STEFANO DI ROGLIANO,672,-,-,-,-
SARACENA,916,6,-,-,-
SCALA COELI,42,-,-,-,-
SCALEA,2308,8,-,-,-
SCIGLIANO,223,-,-,-,-
SERRA D'AIELLO,166,-,-,-,-
SPEZZANO ALBANESE,1341,21,-,-,-
SPEZZANO DELLA SILA,1078,15,-,-,-
TARSIA,439,-,-,-,-
TERRANOVA DA SIBARI,1052,13,-,-,-
TERRAVECCHIA,103,-,-,-,-
TORANO CASTELLO,1012,20,-,-,-
TORTORA,962,9,-,-,-
TREBISACCE,1975,16,-,-,-
VACCARIZZO ALBANESE,254,-,-,-,-
VERBICARO,305,6,-,-,-
VILLAPIANA,875,-,-,-,-
ZUMPANO,842,-,-,-,-
