Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,207,-,-,-,-
ACQUAPPESA,373,-,-,-,-
ACRI,3973,35,-,-,-
AIELLO CALABRO,325,-,-,-,-
AIETA,68,-,-,-,-
ALBIDONA,373,-,-,-,-
ALESSANDRIA DEL CARRETTO,48,-,-,-,-
ALTILIA,193,-,-,-,-
ALTOMONTE,944,-,-,-,-
ALTRA ASP,1048,15,-,-,-
ALTRA REGIONE,600,11,-,-,-
AMANTEA,4587,25,-,-,-
AMENDOLARA,303,-,-,-,-
APRIGLIANO,596,10,-,-,-
BELMONTE CALABRO,415,-,-,-,-
BELSITO,256,-,-,-,-
BELVEDERE MARITTIMO,1773,10,-,-,-
BIANCHI,377,-,-,-,-
BISIGNANO,2130,21,-,-,-
BOCCHIGLIERO,143,7,-,-,-
BONIFATI,405,7,-,-,-
BUONVICINO,345,-,-,-,-
CALOPEZZATI,485,-,-,-,-
CALOVETO,372,-,-,-,-
CAMPANA,284,7,-,-,-
CANNA,139,-,-,-,-
CARIATI,1233,16,-,-,-
CAROLEI,783,-,-,-,-
CARPANZANO,26,-,-,-,-
CASALI DEL MANCO,2743,23,-,-,-
CASSANO ALLO IONIO,4122,30,-,-,-
CASTIGLIONE COSENTINO,924,9,-,-,-
CASTROLIBERO,2611,18,-,-,-
CASTROREGIO,45,-,-,-,-
CASTROVILLARI,4269,31,-,-,-
CELICO,577,7,-,-,-
CELLARA,128,-,-,-,-
CERCHIARA DI CALABRIA,462,9,-,-,-
CERISANO,790,-,-,-,-
CERVICATI,188,-,-,-,-
CERZETO,323,-,-,-,-
CETRARO,2428,24,-,-,-
CIVITA,66,-,-,-,-
CLETO,285,-,-,-,-
COLOSIMI,394,-,-,-,-
CORIGLIANO-ROSSANO,22520,164,-,-,-
COSENZA,18947,153,-,-,-
CROPALATI,240,-,-,-,-
CROSIA,2629,17,-,-,-
DIAMANTE,905,7,-,-,-
