Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SANTO STEFANO DI ROGLIANO,626,-,-,-,-
SARACENA,862,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2221,8,-,-,-
SCIGLIANO,192,-,-,-,-
SERRA D'AIELLO,162,-,-,-,-
SPEZZANO ALBANESE,1286,21,-,-,-
SPEZZANO DELLA SILA,1040,14,-,-,-
TARSIA,423,-,-,-,-
TERRANOVA DA SIBARI,1004,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,966,20,-,-,-
TORTORA,889,9,-,-,-
TREBISACCE,1877,16,-,-,-
VACCARIZZO ALBANESE,247,-,-,-,-
VERBICARO,292,6,-,-,-
VILLAPIANA,853,-,-,-,-
ZUMPANO,818,-,-,-,-
