Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN MARCO ARGENTANO,1059,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,193,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,585,8,-,-,-
SAN SOSTI,233,7,-,-,-
SAN VINCENZO LA COSTA,385,-,-,-,-
SANGINETO,125,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,53,-,-,-,-
SANTA MARIA DEL CEDRO,558,-,-,-,-
SANTA SOFIA D'EPIRO,174,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,417,-,-,-,-
SARACENA,533,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1276,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,90,-,-,-,-
SPEZZANO ALBANESE,868,16,-,-,-
SPEZZANO DELLA SILA,666,13,-,-,-
TARSIA,208,-,-,-,-
TERRANOVA DA SIBARI,816,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,672,19,-,-,-
TORTORA,453,7,-,-,-
TREBISACCE,1006,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,564,-,-,-,-
ZUMPANO,571,-,-,-,-
