Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,104,-,-,-,-
ACQUAPPESA,133,-,-,-,-
ACRI,1799,25,-,-,-
AIELLO CALABRO,92,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,128,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,77,-,-,-,-
ALTOMONTE,490,-,-,-,-
ALTRA ASP,819,9,-,-,-
ALTRA REGIONE,590,11,-,-,-
AMANTEA,1629,18,-,-,-
AMENDOLARA,115,-,-,-,-
APRIGLIANO,335,8,-,-,-
BELMONTE CALABRO,164,-,-,-,-
BELSITO,95,-,-,-,-
BELVEDERE MARITTIMO,669,7,-,-,-
BIANCHI,151,-,-,-,-
BISIGNANO,1251,16,-,-,-
BOCCHIGLIERO,112,7,-,-,-
BONIFATI,173,-,-,-,-
BUONVICINO,113,-,-,-,-
CALOPEZZATI,112,-,-,-,-
CALOVETO,159,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,44,-,-,-,-
CARIATI,622,12,-,-,-
CAROLEI,331,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1297,18,-,-,-
CASSANO ALLO IONIO,2089,29,-,-,-
CASTIGLIONE COSENTINO,319,-,-,-,-
CASTROLIBERO,1248,10,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1881,23,-,-,-
CELICO,364,7,-,-,-
CELLARA,53,-,-,-,-
CERCHIARA DI CALABRIA,168,-,-,-,-
CERISANO,366,-,-,-,-
CERVICATI,83,-,-,-,-
CERZETO,164,-,-,-,-
CETRARO,1039,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,94,-,-,-,-
COLOSIMI,146,-,-,-,-
CORIGLIANO-ROSSANO,10739,144,-,-,-
COSENZA,9180,107,-,-,-
CROPALATI,103,-,-,-,-
CROSIA,1199,13,-,-,-
DIAMANTE,236,-,-,-,-
DIPIGNANO,601,8,-,-,-
DOMANICO,138,-,-,-,-
FAGNANO CASTELLO,204,-,-,-,-
FALCONARA ALBANESE,128,-,-,-,-
FIGLINE VEGLIATURO,181,-,-,-,-
FIRMO,103,-,-,-,-
FIUMEFREDDO BRUZIO,252,-,-,-,-
FRANCAVILLA MARITTIMA,285,-,-,-,-
FRASCINETO,161,-,-,-,-
FUSCALDO,942,7,-,-,-
GRIMALDI,133,-,-,-,-
GRISOLIA,275,-,-,-,-
GUARDIA PIEMONTESE,155,-,-,-,-
LAGO,209,-,-,-,-
LAINO BORGO,171,-,-,-,-
LAINO CASTELLO,68,-,-,-,-
LAPPANO,106,-,-,-,-
LATTARICO,494,-,-,-,-
LONGOBARDI,192,17,-,-,-
LONGOBUCCO,373,-,-,-,-
LUNGRO,148,6,-,-,-
LUZZI,1115,13,-,-,-
MAIERA',77,-,-,-,-
MALITO,72,-,-,-,-
MALVITO,148,-,-,-,-
MANDATORICCIO,271,-,-,-,-
MANGONE,264,-,-,-,-
MARANO MARCHESATO,463,8,-,-,-
MARANO PRINCIPATO,347,-,-,-,-
MARZI,151,-,-,-,-
MENDICINO,1262,-,-,-,-
MONGRASSANO,227,-,-,-,-
MONTALTO UFFUGO,3098,22,-,-,-
MONTEGIORDANO,125,-,-,-,-
MORANO CALABRO,254,8,-,-,-
MORMANNO,170,7,-,-,-
MOTTAFOLLONE,69,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,95,-,-,-,-
PALUDI,71,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1268,19,-,-,-
PAPASIDERO,18,-,-,-,-
PARENTI,288,-,-,-,-
PATERNO CALABRO,202,-,-,-,-
PEDIVIGLIANO,92,-,-,-,-
PIANE CRATI,203,-,-,-,-
PIETRAFITTA,114,-,-,-,-
PIETRAPAOLA,113,-,-,-,-
PLATACI,42,-,-,-,-
PRAIA A MARE,395,7,-,-,-
RENDE,5118,43,-,-,-
ROCCA IMPERIALE,264,-,-,-,-
ROGGIANO GRAVINA,765,13,-,-,-
ROGLIANO,806,7,-,-,-
ROSE,563,8,-,-,-
ROSETO CAPO SPULICO,134,-,-,-,-
ROTA GRECA,72,-,-,-,-
ROVITO,333,-,-,-,-
SAN BASILE,55,-,-,-,-
SAN BENEDETTO ULLANO,199,-,-,-,-
SAN COSMO ALBANESE,108,6,-,-,-
SAN DEMETRIO CORONE,172,-,-,-,-
SAN DONATO DI NINEA,90,-,-,-,-
SAN FILI,233,-,-,-,-
SAN GIORGIO ALBANESE,90,-,-,-,-
SAN GIOVANNI IN FIORE,2376,31,-,-,-
SAN LORENZO BELLIZZI,23,-,-,-,-
SAN LORENZO DEL VALLO,253,-,-,-,-
SAN LUCIDO,558,8,-,-,-
SAN MARCO ARGENTANO,733,6,-,-,-
SAN MARTINO DI FINITA,102,-,-,-,-
SAN NICOLA ARCELLA,132,-,-,-,-
SAN PIETRO IN AMANTEA,35,-,-,-,-
SAN PIETRO IN GUARANO,389,6,-,-,-
SAN SOSTI,172,6,-,-,-
SAN VINCENZO LA COSTA,274,-,-,-,-
SANGINETO,101,-,-,-,-
SANTA CATERINA ALBANESE,51,-,-,-,-
SANTA DOMENICA TALAO,32,-,-,-,-
SANTA MARIA DEL CEDRO,405,-,-,-,-
SANTA SOFIA D'EPIRO,146,6,-,-,-
SANT'AGATA DI ESARO,101,-,-,-,-
SANTO STEFANO DI ROGLIANO,305,-,-,-,-
SARACENA,334,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,908,8,-,-,-
SCIGLIANO,85,-,-,-,-
SERRA D'AIELLO,66,-,-,-,-
SPEZZANO ALBANESE,726,13,-,-,-
SPEZZANO DELLA SILA,565,12,-,-,-
TARSIA,109,-,-,-,-
TERRANOVA DA SIBARI,744,11,-,-,-
TERRAVECCHIA,20,-,-,-,-
TORANO CASTELLO,560,18,-,-,-
TORTORA,392,7,-,-,-
TREBISACCE,603,10,-,-,-
VACCARIZZO ALBANESE,112,-,-,-,-
VERBICARO,182,6,-,-,-
VILLAPIANA,435,-,-,-,-
ZUMPANO,412,-,-,-,-
