Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAINO CASTELLO,173,-,-,-,-
LAPPANO,172,-,-,-,-
LATTARICO,991,6,-,-,-
LONGOBARDI,502,23,-,-,-
LONGOBUCCO,745,-,-,-,-
LUNGRO,349,6,-,-,-
LUZZI,2141,17,-,-,-
MAIERA',210,-,-,-,-
MALITO,153,-,-,-,-
MALVITO,291,8,-,-,-
MANDATORICCIO,535,-,-,-,-
MANGONE,479,-,-,-,-
MARANO MARCHESATO,928,8,-,-,-
MARANO PRINCIPATO,677,-,-,-,-
MARZI,224,-,-,-,-
MENDICINO,2405,9,-,-,-
MONGRASSANO,442,6,-,-,-
MONTALTO UFFUGO,6349,26,-,-,-
MONTEGIORDANO,373,-,-,-,-
MORANO CALABRO,308,10,-,-,-
MORMANNO,266,9,-,-,-
MOTTAFOLLONE,162,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,152,-,-,-,-
ORSOMARSO,243,-,-,-,-
PALUDI,195,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3424,32,-,-,-
PAPASIDERO,38,-,-,-,-
PARENTI,565,-,-,-,-
PATERNO CALABRO,375,-,-,-,-
PEDIVIGLIANO,196,-,-,-,-
PIANE CRATI,329,-,-,-,-
PIETRAFITTA,200,-,-,-,-
PIETRAPAOLA,274,-,-,-,-
PLATACI,87,-,-,-,-
PRAIA A MARE,1028,7,-,-,-
RENDE,10267,53,-,-,-
ROCCA IMPERIALE,356,-,-,-,-
ROGGIANO GRAVINA,1388,17,-,-,-
ROGLIANO,1375,11,-,-,-
ROSE,1076,8,-,-,-
ROSETO CAPO SPULICO,193,-,-,-,-
ROTA GRECA,210,-,-,-,-
ROVITO,474,-,-,-,-
SAN BASILE,121,-,-,-,-
SAN BENEDETTO ULLANO,270,-,-,-,-
SAN COSMO ALBANESE,183,6,-,-,-
SAN DEMETRIO CORONE,619,-,-,-,-
SAN DONATO DI NINEA,259,-,-,-,-
SAN FILI,507,6,-,-,-
SAN GIORGIO ALBANESE,322,6,-,-,-
SAN GIOVANNI IN FIORE,4008,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,466,-,-,-,-
SAN LUCIDO,947,9,-,-,-
SAN MARCO ARGENTANO,1605,7,-,-,-
SAN MARTINO DI FINITA,222,-,-,-,-
SAN NICOLA ARCELLA,276,-,-,-,-
SAN PIETRO IN AMANTEA,124,-,-,-,-
SAN PIETRO IN GUARANO,978,9,-,-,-
SAN SOSTI,375,7,-,-,-
SAN VINCENZO LA COSTA,615,-,-,-,-
SANGINETO,164,-,-,-,-
SANTA CATERINA ALBANESE,108,-,-,-,-
SANTA DOMENICA TALAO,77,-,-,-,-
SANTA MARIA DEL CEDRO,797,-,-,-,-
SANTA SOFIA D'EPIRO,268,7,-,-,-
SANT'AGATA DI ESARO,124,-,-,-,-
SANTO STEFANO DI ROGLIANO,589,-,-,-,-
SARACENA,838,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2155,8,-,-,-
SCIGLIANO,175,-,-,-,-
SERRA D'AIELLO,151,-,-,-,-
SPEZZANO ALBANESE,1214,19,-,-,-
SPEZZANO DELLA SILA,929,14,-,-,-
TARSIA,411,-,-,-,-
TERRANOVA DA SIBARI,973,12,-,-,-
TERRAVECCHIA,97,-,-,-,-
TORANO CASTELLO,917,20,-,-,-
TORTORA,834,9,-,-,-
TREBISACCE,1802,15,-,-,-
VACCARIZZO ALBANESE,230,-,-,-,-
VERBICARO,238,6,-,-,-
VILLAPIANA,828,-,-,-,-
ZUMPANO,789,-,-,-,-
