Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,34,-,-,-,-
ACQUAPPESA,53,-,-,-,-
ACRI,1387,23,-,-,-
AIELLO CALABRO,44,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,43,-,-,-,-
ALTOMONTE,326,-,-,-,-
ALTRA ASP,340,7,-,-,-
ALTRA REGIONE,428,10,-,-,-
AMANTEA,826,16,-,-,-
AMENDOLARA,61,-,-,-,-
APRIGLIANO,139,8,-,-,-
BELMONTE CALABRO,122,-,-,-,-
BELSITO,56,-,-,-,-
BELVEDERE MARITTIMO,431,7,-,-,-
BIANCHI,71,-,-,-,-
BISIGNANO,874,14,-,-,-
BOCCHIGLIERO,108,7,-,-,-
BONIFATI,78,-,-,-,-
BUONVICINO,75,-,-,-,-
CALOPEZZATI,64,-,-,-,-
CALOVETO,79,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,23,-,-,-,-
CARIATI,511,11,-,-,-
CAROLEI,139,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,644,16,-,-,-
CASSANO ALLO IONIO,1752,28,-,-,-
CASTIGLIONE COSENTINO,196,-,-,-,-
CASTROLIBERO,675,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1291,21,-,-,-
CELICO,265,7,-,-,-
CELLARA,13,-,-,-,-
CERCHIARA DI CALABRIA,94,-,-,-,-
CERISANO,178,-,-,-,-
CERVICATI,57,-,-,-,-
CERZETO,91,-,-,-,-
CETRARO,545,14,-,-,-
CIVITA,25,-,-,-,-
CLETO,61,-,-,-,-
COLOSIMI,71,-,-,-,-
CORIGLIANO-ROSSANO,7605,138,-,-,-
COSENZA,5667,93,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,776,12,-,-,-
DIAMANTE,168,-,-,-,-
DIPIGNANO,314,6,-,-,-
DOMANICO,66,-,-,-,-
FAGNANO CASTELLO,113,-,-,-,-
FALCONARA ALBANESE,89,-,-,-,-
FIGLINE VEGLIATURO,97,-,-,-,-
FIRMO,43,-,-,-,-
FIUMEFREDDO BRUZIO,139,-,-,-,-
FRANCAVILLA MARITTIMA,165,-,-,-,-
FRASCINETO,88,-,-,-,-
FUSCALDO,513,-,-,-,-
GRIMALDI,85,-,-,-,-
GRISOLIA,102,-,-,-,-
GUARDIA PIEMONTESE,111,-,-,-,-
LAGO,104,-,-,-,-
LAINO BORGO,122,-,-,-,-
LAINO CASTELLO,49,-,-,-,-
LAPPANO,77,-,-,-,-
LATTARICO,302,-,-,-,-
LONGOBARDI,171,15,-,-,-
LONGOBUCCO,197,-,-,-,-
LUNGRO,92,-,-,-,-
LUZZI,706,13,-,-,-
MAIERA',48,-,-,-,-
MALITO,30,-,-,-,-
MALVITO,84,-,-,-,-
MANDATORICCIO,189,-,-,-,-
MANGONE,186,-,-,-,-
MARANO MARCHESATO,243,8,-,-,-
MARANO PRINCIPATO,202,-,-,-,-
MARZI,82,-,-,-,-
MENDICINO,732,-,-,-,-
MONGRASSANO,118,-,-,-,-
MONTALTO UFFUGO,1690,16,-,-,-
MONTEGIORDANO,75,-,-,-,-
MORANO CALABRO,232,8,-,-,-
MORMANNO,137,7,-,-,-
MOTTAFOLLONE,34,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,74,-,-,-,-
ORSOMARSO,52,-,-,-,-
PALUDI,35,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,846,15,-,-,-
PAPASIDERO,11,-,-,-,-
PARENTI,84,-,-,-,-
PATERNO CALABRO,149,-,-,-,-
PEDIVIGLIANO,85,-,-,-,-
PIANE CRATI,88,-,-,-,-
PIETRAFITTA,44,-,-,-,-
PIETRAPAOLA,78,-,-,-,-
PLATACI,33,-,-,-,-
PRAIA A MARE,309,6,-,-,-
RENDE,2918,39,-,-,-
ROCCA IMPERIALE,220,-,-,-,-
ROGGIANO GRAVINA,404,11,-,-,-
ROGLIANO,416,-,-,-,-
ROSE,410,8,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,60,-,-,-,-
ROVITO,240,-,-,-,-
SAN BASILE,19,-,-,-,-
SAN BENEDETTO ULLANO,103,-,-,-,-
SAN COSMO ALBANESE,67,6,-,-,-
SAN DEMETRIO CORONE,120,-,-,-,-
SAN DONATO DI NINEA,51,-,-,-,-
SAN FILI,132,-,-,-,-
SAN GIORGIO ALBANESE,67,-,-,-,-
SAN GIOVANNI IN FIORE,1884,30,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,209,-,-,-,-
SAN LUCIDO,481,6,-,-,-
SAN MARCO ARGENTANO,288,6,-,-,-
SAN MARTINO DI FINITA,79,-,-,-,-
SAN NICOLA ARCELLA,83,-,-,-,-
SAN PIETRO IN AMANTEA,16,-,-,-,-
SAN PIETRO IN GUARANO,223,6,-,-,-
SAN SOSTI,122,6,-,-,-
SAN VINCENZO LA COSTA,113,-,-,-,-
SANGINETO,50,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,24,-,-,-,-
SANTA MARIA DEL CEDRO,221,-,-,-,-
SANTA SOFIA D'EPIRO,128,6,-,-,-
SANT'AGATA DI ESARO,89,-,-,-,-
SANTO STEFANO DI ROGLIANO,160,-,-,-,-
SARACENA,91,-,-,-,-
SCALA COELI,28,-,-,-,-
SCALEA,503,-,-,-,-
SCIGLIANO,21,-,-,-,-
SERRA D'AIELLO,49,-,-,-,-
SPEZZANO ALBANESE,494,13,-,-,-
SPEZZANO DELLA SILA,352,12,-,-,-
TARSIA,66,-,-,-,-
TERRANOVA DA SIBARI,506,11,-,-,-
TERRAVECCHIA,9,-,-,-,-
TORANO CASTELLO,438,18,-,-,-
TORTORA,293,-,-,-,-
TREBISACCE,395,10,-,-,-
VACCARIZZO ALBANESE,61,-,-,-,-
VERBICARO,124,-,-,-,-
VILLAPIANA,348,-,-,-,-
ZUMPANO,261,-,-,-,-
