Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,194,-,-,-,-
ACQUAPPESA,281,-,-,-,-
ACRI,3246,33,-,-,-
AIELLO CALABRO,277,-,-,-,-
AIETA,39,-,-,-,-
ALBIDONA,256,-,-,-,-
ALESSANDRIA DEL CARRETTO,33,-,-,-,-
ALTILIA,175,-,-,-,-
ALTOMONTE,792,-,-,-,-
ALTRA ASP,1027,14,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3888,24,-,-,-
AMENDOLARA,264,-,-,-,-
APRIGLIANO,535,10,-,-,-
BELMONTE CALABRO,342,-,-,-,-
BELSITO,218,-,-,-,-
BELVEDERE MARITTIMO,1510,10,-,-,-
BIANCHI,282,-,-,-,-
BISIGNANO,1850,17,-,-,-
BOCCHIGLIERO,128,7,-,-,-
BONIFATI,345,7,-,-,-
BUONVICINO,282,-,-,-,-
CALOPEZZATI,403,-,-,-,-
CALOVETO,340,-,-,-,-
CAMPANA,278,7,-,-,-
CANNA,101,-,-,-,-
CARIATI,1120,13,-,-,-
CAROLEI,605,-,-,-,-
CARPANZANO,20,-,-,-,-
CASALI DEL MANCO,2341,20,-,-,-
CASSANO ALLO IONIO,3591,29,-,-,-
CASTIGLIONE COSENTINO,775,8,-,-,-
CASTROLIBERO,2231,16,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3616,27,-,-,-
CELICO,481,7,-,-,-
CELLARA,98,-,-,-,-
CERCHIARA DI CALABRIA,408,7,-,-,-
CERISANO,662,-,-,-,-
CERVICATI,154,-,-,-,-
CERZETO,284,-,-,-,-
CETRARO,2057,23,-,-,-
CIVITA,56,-,-,-,-
CLETO,225,-,-,-,-
COLOSIMI,289,-,-,-,-
CORIGLIANO-ROSSANO,19555,159,-,-,-
COSENZA,16131,140,-,-,-
CROPALATI,204,-,-,-,-
CROSIA,2318,15,-,-,-
DIAMANTE,689,-,-,-,-
DIPIGNANO,1047,8,-,-,-
DOMANICO,266,-,-,-,-
FAGNANO CASTELLO,396,6,-,-,-
FALCONARA ALBANESE,258,-,-,-,-
FIGLINE VEGLIATURO,326,-,-,-,-
FIRMO,283,-,-,-,-
FIUMEFREDDO BRUZIO,685,-,-,-,-
FRANCAVILLA MARITTIMA,558,-,-,-,-
FRASCINETO,400,-,-,-,-
FUSCALDO,1682,8,-,-,-
GRIMALDI,387,-,-,-,-
GRISOLIA,445,-,-,-,-
GUARDIA PIEMONTESE,323,-,-,-,-
LAGO,531,-,-,-,-
LAINO BORGO,396,-,-,-,-
LAINO CASTELLO,160,-,-,-,-
LAPPANO,163,-,-,-,-
LATTARICO,911,6,-,-,-
LONGOBARDI,462,21,-,-,-
LONGOBUCCO,659,-,-,-,-
LUNGRO,324,6,-,-,-
LUZZI,1976,17,-,-,-
MAIERA',191,-,-,-,-
MALITO,132,-,-,-,-
MALVITO,261,8,-,-,-
MANDATORICCIO,502,-,-,-,-
MANGONE,441,-,-,-,-
MARANO MARCHESATO,869,8,-,-,-
MARANO PRINCIPATO,643,-,-,-,-
MARZI,210,-,-,-,-
MENDICINO,2264,7,-,-,-
MONGRASSANO,404,-,-,-,-
MONTALTO UFFUGO,5874,23,-,-,-
MONTEGIORDANO,331,-,-,-,-
MORANO CALABRO,293,9,-,-,-
MORMANNO,231,9,-,-,-
MOTTAFOLLONE,146,-,-,-,-
NOCARA,40,-,-,-,-
ORIOLO,138,-,-,-,-
ORSOMARSO,227,-,-,-,-
PALUDI,170,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3059,31,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,526,-,-,-,-
PATERNO CALABRO,355,-,-,-,-
PEDIVIGLIANO,169,-,-,-,-
PIANE CRATI,310,-,-,-,-
PIETRAFITTA,176,-,-,-,-
PIETRAPAOLA,235,-,-,-,-
PLATACI,79,-,-,-,-
PRAIA A MARE,870,7,-,-,-
RENDE,9570,51,-,-,-
ROCCA IMPERIALE,342,-,-,-,-
ROGGIANO GRAVINA,1253,15,-,-,-
ROGLIANO,1301,11,-,-,-
ROSE,998,8,-,-,-
ROSETO CAPO SPULICO,160,-,-,-,-
ROTA GRECA,188,-,-,-,-
ROVITO,428,-,-,-,-
SAN BASILE,115,-,-,-,-
SAN BENEDETTO ULLANO,259,-,-,-,-
SAN COSMO ALBANESE,163,6,-,-,-
SAN DEMETRIO CORONE,557,-,-,-,-
SAN DONATO DI NINEA,215,-,-,-,-
SAN FILI,473,-,-,-,-
SAN GIORGIO ALBANESE,279,-,-,-,-
SAN GIOVANNI IN FIORE,3611,33,-,-,-
SAN LORENZO BELLIZZI,59,-,-,-,-
SAN LORENZO DEL VALLO,416,-,-,-,-
SAN LUCIDO,802,9,-,-,-
SAN MARCO ARGENTANO,1463,7,-,-,-
SAN MARTINO DI FINITA,182,-,-,-,-
SAN NICOLA ARCELLA,253,-,-,-,-
SAN PIETRO IN AMANTEA,115,-,-,-,-
SAN PIETRO IN GUARANO,889,9,-,-,-
SAN SOSTI,319,7,-,-,-
SAN VINCENZO LA COSTA,575,-,-,-,-
SANGINETO,153,-,-,-,-
SANTA CATERINA ALBANESE,106,-,-,-,-
SANTA DOMENICA TALAO,69,-,-,-,-
SANTA MARIA DEL CEDRO,753,-,-,-,-
SANTA SOFIA D'EPIRO,232,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,550,-,-,-,-
SARACENA,753,6,-,-,-
SCALA COELI,37,-,-,-,-
SCALEA,1963,8,-,-,-
SCIGLIANO,160,-,-,-,-
SERRA D'AIELLO,133,-,-,-,-
SPEZZANO ALBANESE,1099,18,-,-,-
SPEZZANO DELLA SILA,844,14,-,-,-
TARSIA,364,-,-,-,-
TERRANOVA DA SIBARI,910,12,-,-,-
TERRAVECCHIA,80,-,-,-,-
TORANO CASTELLO,873,19,-,-,-
TORTORA,714,8,-,-,-
TREBISACCE,1559,12,-,-,-
VACCARIZZO ALBANESE,202,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,746,-,-,-,-
ZUMPANO,725,-,-,-,-
