Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAGO,510,-,-,-,-
LAINO BORGO,374,-,-,-,-
LAINO CASTELLO,151,-,-,-,-
LAPPANO,159,-,-,-,-
LATTARICO,867,6,-,-,-
LONGOBARDI,427,20,-,-,-
LONGOBUCCO,611,-,-,-,-
LUNGRO,311,6,-,-,-
LUZZI,1897,16,-,-,-
MAIERA',187,-,-,-,-
MALITO,119,-,-,-,-
MALVITO,255,7,-,-,-
MANDATORICCIO,474,-,-,-,-
MANGONE,413,-,-,-,-
MARANO MARCHESATO,828,8,-,-,-
MARANO PRINCIPATO,604,-,-,-,-
MARZI,208,-,-,-,-
MENDICINO,2158,7,-,-,-
MONGRASSANO,392,-,-,-,-
MONTALTO UFFUGO,5540,22,-,-,-
MONTEGIORDANO,323,-,-,-,-
MORANO CALABRO,288,9,-,-,-
MORMANNO,228,8,-,-,-
MOTTAFOLLONE,139,-,-,-,-
NOCARA,38,-,-,-,-
ORIOLO,138,-,-,-,-
ORSOMARSO,215,-,-,-,-
PALUDI,154,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2869,28,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,509,-,-,-,-
PATERNO CALABRO,337,-,-,-,-
PEDIVIGLIANO,153,-,-,-,-
PIANE CRATI,296,-,-,-,-
PIETRAFITTA,173,-,-,-,-
PIETRAPAOLA,220,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,780,7,-,-,-
RENDE,9099,49,-,-,-
ROCCA IMPERIALE,335,-,-,-,-
ROGGIANO GRAVINA,1170,15,-,-,-
ROGLIANO,1259,9,-,-,-
ROSE,947,8,-,-,-
ROSETO CAPO SPULICO,157,-,-,-,-
ROTA GRECA,179,-,-,-,-
ROVITO,414,-,-,-,-
SAN BASILE,105,-,-,-,-
SAN BENEDETTO ULLANO,248,-,-,-,-
SAN COSMO ALBANESE,150,6,-,-,-
SAN DEMETRIO CORONE,466,-,-,-,-
SAN DONATO DI NINEA,191,-,-,-,-
SAN FILI,457,-,-,-,-
SAN GIORGIO ALBANESE,248,-,-,-,-
SAN GIOVANNI IN FIORE,3442,32,-,-,-
SAN LORENZO BELLIZZI,57,-,-,-,-
SAN LORENZO DEL VALLO,391,-,-,-,-
SAN LUCIDO,774,8,-,-,-
SAN MARCO ARGENTANO,1384,7,-,-,-
SAN MARTINO DI FINITA,166,-,-,-,-
SAN NICOLA ARCELLA,244,-,-,-,-
SAN PIETRO IN AMANTEA,112,-,-,-,-
SAN PIETRO IN GUARANO,831,9,-,-,-
SAN SOSTI,307,7,-,-,-
SAN VINCENZO LA COSTA,541,-,-,-,-
SANGINETO,151,-,-,-,-
SANTA CATERINA ALBANESE,100,-,-,-,-
SANTA DOMENICA TALAO,67,-,-,-,-
SANTA MARIA DEL CEDRO,715,-,-,-,-
SANTA SOFIA D'EPIRO,222,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,521,-,-,-,-
SARACENA,724,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1842,8,-,-,-
SCIGLIANO,157,-,-,-,-
SERRA D'AIELLO,125,-,-,-,-
SPEZZANO ALBANESE,1024,16,-,-,-
SPEZZANO DELLA SILA,790,14,-,-,-
TARSIA,333,-,-,-,-
TERRANOVA DA SIBARI,897,12,-,-,-
TERRAVECCHIA,79,-,-,-,-
TORANO CASTELLO,828,19,-,-,-
TORTORA,631,8,-,-,-
TREBISACCE,1461,12,-,-,-
VACCARIZZO ALBANESE,189,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,693,-,-,-,-
ZUMPANO,699,-,-,-,-
