Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN DONATO DI NINEA,291,-,-,-,-
SAN FILI,580,6,-,-,-
SAN GIORGIO ALBANESE,398,6,-,-,-
SAN GIOVANNI IN FIORE,4274,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,553,-,-,-,-
SAN LUCIDO,1148,10,-,-,-
SAN MARCO ARGENTANO,1837,7,-,-,-
SAN MARTINO DI FINITA,266,-,-,-,-
SAN NICOLA ARCELLA,304,-,-,-,-
SAN PIETRO IN AMANTEA,139,-,-,-,-
SAN PIETRO IN GUARANO,1194,10,-,-,-
SAN SOSTI,444,7,-,-,-
SAN VINCENZO LA COSTA,738,-,-,-,-
SANGINETO,175,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,867,-,-,-,-
SANTA SOFIA D'EPIRO,333,7,-,-,-
SANT'AGATA DI ESARO,133,-,-,-,-
SANTO STEFANO DI ROGLIANO,691,-,-,-,-
SARACENA,938,6,-,-,-
SCALA COELI,52,-,-,-,-
SCALEA,2336,8,-,-,-
SCIGLIANO,227,-,-,-,-
SERRA D'AIELLO,170,-,-,-,-
SPEZZANO ALBANESE,1362,21,-,-,-
SPEZZANO DELLA SILA,1093,16,-,-,-
TARSIA,463,-,-,-,-
TERRANOVA DA SIBARI,1069,14,-,-,-
TERRAVECCHIA,104,-,-,-,-
TORANO CASTELLO,1031,22,-,-,-
TORTORA,992,9,-,-,-
TREBISACCE,2038,16,-,-,-
VACCARIZZO ALBANESE,261,-,-,-,-
VERBICARO,310,6,-,-,-
VILLAPIANA,885,-,-,-,-
ZUMPANO,852,-,-,-,-
