Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO DELLA SILA,984,14,-,-,-
TARSIA,416,-,-,-,-
TERRANOVA DA SIBARI,985,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,929,20,-,-,-
TORTORA,856,9,-,-,-
TREBISACCE,1820,15,-,-,-
VACCARIZZO ALBANESE,232,-,-,-,-
VERBICARO,256,6,-,-,-
VILLAPIANA,835,-,-,-,-
ZUMPANO,804,-,-,-,-
