Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAPPANO,191,-,-,-,-
LATTARICO,1131,6,-,-,-
LONGOBARDI,582,23,-,-,-
LONGOBUCCO,799,-,-,-,-
LUNGRO,380,6,-,-,-
LUZZI,2439,17,-,-,-
MAIERA',262,-,-,-,-
MALITO,211,-,-,-,-
MALVITO,372,9,-,-,-
MANDATORICCIO,568,-,-,-,-
MANGONE,545,-,-,-,-
MARANO MARCHESATO,1082,8,-,-,-
MARANO PRINCIPATO,814,-,-,-,-
MARZI,258,-,-,-,-
MENDICINO,2927,9,-,-,-
MONGRASSANO,520,6,-,-,-
MONTALTO UFFUGO,7369,29,-,-,-
MONTEGIORDANO,399,-,-,-,-
MORANO CALABRO,477,10,-,-,-
MORMANNO,277,11,-,-,-
MOTTAFOLLONE,206,-,-,-,-
NOCARA,51,-,-,-,-
ORIOLO,157,-,-,-,-
ORSOMARSO,260,-,-,-,-
PALUDI,231,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,3984,36,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,586,-,-,-,-
PATERNO CALABRO,445,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,386,-,-,-,-
PIETRAFITTA,227,-,-,-,-
PIETRAPAOLA,297,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1168,7,-,-,-
RENDE,12451,59,-,-,-
ROCCA IMPERIALE,373,-,-,-,-
ROGGIANO GRAVINA,1541,18,-,-,-
ROGLIANO,1573,11,-,-,-
ROSE,1238,8,-,-,-
ROSETO CAPO SPULICO,201,-,-,-,-
ROTA GRECA,253,-,-,-,-
ROVITO,528,-,-,-,-
SAN BASILE,142,-,-,-,-
SAN BENEDETTO ULLANO,291,-,-,-,-
SAN COSMO ALBANESE,199,6,-,-,-
SAN DEMETRIO CORONE,711,-,-,-,-
SAN DONATO DI NINEA,291,-,-,-,-
SAN FILI,581,6,-,-,-
SAN GIORGIO ALBANESE,398,6,-,-,-
SAN GIOVANNI IN FIORE,4312,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,554,-,-,-,-
SAN LUCIDO,1148,10,-,-,-
SAN MARCO ARGENTANO,1842,7,-,-,-
SAN MARTINO DI FINITA,269,-,-,-,-
SAN NICOLA ARCELLA,304,-,-,-,-
SAN PIETRO IN AMANTEA,140,-,-,-,-
SAN PIETRO IN GUARANO,1199,10,-,-,-
SAN SOSTI,444,7,-,-,-
SAN VINCENZO LA COSTA,740,-,-,-,-
SANGINETO,175,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,81,-,-,-,-
SANTA MARIA DEL CEDRO,867,-,-,-,-
SANTA SOFIA D'EPIRO,335,7,-,-,-
SANT'AGATA DI ESARO,133,-,-,-,-
SANTO STEFANO DI ROGLIANO,698,-,-,-,-
SARACENA,942,6,-,-,-
SCALA COELI,53,-,-,-,-
SCALEA,2341,8,-,-,-
SCIGLIANO,228,-,-,-,-
SERRA D'AIELLO,170,-,-,-,-
SPEZZANO ALBANESE,1363,21,-,-,-
SPEZZANO DELLA SILA,1094,16,-,-,-
TARSIA,463,-,-,-,-
TERRANOVA DA SIBARI,1071,14,-,-,-
TERRAVECCHIA,104,-,-,-,-
TORANO CASTELLO,1036,22,-,-,-
TORTORA,994,9,-,-,-
TREBISACCE,2043,16,-,-,-
VACCARIZZO ALBANESE,262,-,-,-,-
VERBICARO,311,6,-,-,-
VILLAPIANA,886,-,-,-,-
ZUMPANO,853,-,-,-,-
