Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO ALBANESE,1082,18,-,-,-
SPEZZANO DELLA SILA,819,14,-,-,-
TARSIA,354,-,-,-,-
TERRANOVA DA SIBARI,905,12,-,-,-
TERRAVECCHIA,80,-,-,-,-
TORANO CASTELLO,857,19,-,-,-
TORTORA,686,8,-,-,-
TREBISACCE,1526,12,-,-,-
VACCARIZZO ALBANESE,198,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,731,-,-,-,-
ZUMPANO,722,-,-,-,-
