Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,97,-,-,-,-
ACQUAPPESA,122,-,-,-,-
ACRI,1764,24,-,-,-
AIELLO CALABRO,89,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,126,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,65,-,-,-,-
ALTOMONTE,469,-,-,-,-
ALTRA ASP,807,9,-,-,-
ALTRA REGIONE,589,10,-,-,-
AMANTEA,1542,18,-,-,-
AMENDOLARA,96,-,-,-,-
APRIGLIANO,317,8,-,-,-
BELMONTE CALABRO,158,-,-,-,-
BELSITO,87,-,-,-,-
BELVEDERE MARITTIMO,638,7,-,-,-
BIANCHI,147,-,-,-,-
BISIGNANO,1228,15,-,-,-
BOCCHIGLIERO,112,7,-,-,-
BONIFATI,162,-,-,-,-
BUONVICINO,105,-,-,-,-
CALOPEZZATI,109,-,-,-,-
CALOVETO,150,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,42,-,-,-,-
CARIATI,610,12,-,-,-
CAROLEI,308,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1227,18,-,-,-
CASSANO ALLO IONIO,2040,29,-,-,-
CASTIGLIONE COSENTINO,301,-,-,-,-
CASTROLIBERO,1203,10,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1808,23,-,-,-
CELICO,360,7,-,-,-
CELLARA,52,-,-,-,-
CERCHIARA DI CALABRIA,168,-,-,-,-
CERISANO,355,-,-,-,-
CERVICATI,82,-,-,-,-
CERZETO,160,-,-,-,-
CETRARO,983,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,92,-,-,-,-
COLOSIMI,142,-,-,-,-
CORIGLIANO-ROSSANO,10488,144,-,-,-
COSENZA,8870,107,-,-,-
CROPALATI,98,-,-,-,-
CROSIA,1167,13,-,-,-
DIAMANTE,226,-,-,-,-
DIPIGNANO,581,8,-,-,-
DOMANICO,127,-,-,-,-
FAGNANO CASTELLO,194,-,-,-,-
FALCONARA ALBANESE,124,-,-,-,-
FIGLINE VEGLIATURO,173,-,-,-,-
FIRMO,99,-,-,-,-
FIUMEFREDDO BRUZIO,228,-,-,-,-
FRANCAVILLA MARITTIMA,275,-,-,-,-
FRASCINETO,143,-,-,-,-
FUSCALDO,895,6,-,-,-
GRIMALDI,129,-,-,-,-
GRISOLIA,248,-,-,-,-
GUARDIA PIEMONTESE,146,-,-,-,-
LAGO,184,-,-,-,-
LAINO BORGO,166,-,-,-,-
LAINO CASTELLO,66,-,-,-,-
LAPPANO,105,-,-,-,-
LATTARICO,477,-,-,-,-
LONGOBARDI,185,17,-,-,-
LONGOBUCCO,348,-,-,-,-
LUNGRO,142,6,-,-,-
LUZZI,1091,13,-,-,-
MAIERA',73,-,-,-,-
MALITO,68,-,-,-,-
MALVITO,146,-,-,-,-
MANDATORICCIO,265,-,-,-,-
MANGONE,261,-,-,-,-
MARANO MARCHESATO,447,8,-,-,-
MARANO PRINCIPATO,339,-,-,-,-
MARZI,141,-,-,-,-
MENDICINO,1232,-,-,-,-
MONGRASSANO,217,-,-,-,-
MONTALTO UFFUGO,2992,22,-,-,-
MONTEGIORDANO,122,-,-,-,-
MORANO CALABRO,248,8,-,-,-
MORMANNO,163,7,-,-,-
MOTTAFOLLONE,66,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,91,-,-,-,-
PALUDI,71,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1234,19,-,-,-
PAPASIDERO,14,-,-,-,-
PARENTI,256,-,-,-,-
PATERNO CALABRO,196,-,-,-,-
PEDIVIGLIANO,89,-,-,-,-
PIANE CRATI,198,-,-,-,-
