Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PANETTIERI,39,-,-,-,-
PAOLA,4148,37,-,-,-
PAPASIDERO,43,-,-,-,-
PARENTI,594,-,-,-,-
PATERNO CALABRO,466,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,410,-,-,-,-
PIETRAFITTA,236,-,-,-,-
PIETRAPAOLA,313,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1235,7,-,-,-
RENDE,13477,65,-,-,-
ROCCA IMPERIALE,379,-,-,-,-
ROGGIANO GRAVINA,1586,19,-,-,-
ROGLIANO,1635,12,-,-,-
ROSE,1298,9,-,-,-
ROSETO CAPO SPULICO,212,-,-,-,-
ROTA GRECA,270,-,-,-,-
ROVITO,549,-,-,-,-
SAN BASILE,155,-,-,-,-
SAN BENEDETTO ULLANO,302,-,-,-,-
SAN COSMO ALBANESE,204,6,-,-,-
SAN DEMETRIO CORONE,762,-,-,-,-
SAN DONATO DI NINEA,311,-,-,-,-
SAN FILI,634,6,-,-,-
SAN GIORGIO ALBANESE,413,6,-,-,-
SAN GIOVANNI IN FIORE,4429,34,-,-,-
SAN LORENZO BELLIZZI,82,-,-,-,-
SAN LORENZO DEL VALLO,571,-,-,-,-
SAN LUCIDO,1189,12,-,-,-
SAN MARCO ARGENTANO,1936,7,-,-,-
SAN MARTINO DI FINITA,285,-,-,-,-
SAN NICOLA ARCELLA,329,-,-,-,-
SAN PIETRO IN AMANTEA,153,-,-,-,-
SAN PIETRO IN GUARANO,1330,13,-,-,-
SAN SOSTI,460,7,-,-,-
SAN VINCENZO LA COSTA,797,-,-,-,-
SANGINETO,182,-,-,-,-
SANTA CATERINA ALBANESE,136,-,-,-,-
SANTA DOMENICA TALAO,87,-,-,-,-
SANTA MARIA DEL CEDRO,899,-,-,-,-
SANTA SOFIA D'EPIRO,358,7,-,-,-
SANT'AGATA DI ESARO,136,-,-,-,-
SANTO STEFANO DI ROGLIANO,732,-,-,-,-
SARACENA,990,9,-,-,-
SCALA COELI,69,6,-,-,-
SCALEA,2429,10,-,-,-
SCIGLIANO,253,-,-,-,-
SERRA D'AIELLO,182,-,-,-,-
SPEZZANO ALBANESE,1404,23,-,-,-
SPEZZANO DELLA SILA,1132,16,-,-,-
TARSIA,503,-,-,-,-
TERRANOVA DA SIBARI,1095,14,-,-,-
TERRAVECCHIA,119,-,-,-,-
TORANO CASTELLO,1078,22,-,-,-
TORTORA,1059,10,-,-,-
TREBISACCE,2139,18,-,-,-
VACCARIZZO ALBANESE,280,-,-,-,-
VERBICARO,332,7,-,-,-
VILLAPIANA,934,-,-,-,-
ZUMPANO,905,-,-,-,-
