Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,207,-,-,-,-
ACQUAPPESA,370,-,-,-,-
ACRI,3916,35,-,-,-
AIELLO CALABRO,324,-,-,-,-
AIETA,67,-,-,-,-
ALBIDONA,369,-,-,-,-
ALESSANDRIA DEL CARRETTO,48,-,-,-,-
ALTILIA,191,-,-,-,-
ALTOMONTE,923,-,-,-,-
ALTRA ASP,1048,15,-,-,-
ALTRA REGIONE,600,11,-,-,-
AMANTEA,4546,25,-,-,-
AMENDOLARA,295,-,-,-,-
APRIGLIANO,593,10,-,-,-
BELMONTE CALABRO,407,-,-,-,-
BELSITO,256,-,-,-,-
BELVEDERE MARITTIMO,1759,10,-,-,-
BIANCHI,376,-,-,-,-
BISIGNANO,2098,21,-,-,-
BOCCHIGLIERO,142,7,-,-,-
BONIFATI,403,7,-,-,-
BUONVICINO,340,-,-,-,-
CALOPEZZATI,485,-,-,-,-
CALOVETO,370,-,-,-,-
CAMPANA,284,7,-,-,-
CANNA,138,-,-,-,-
CARIATI,1232,16,-,-,-
CAROLEI,765,-,-,-,-
CARPANZANO,25,-,-,-,-
CASALI DEL MANCO,2696,23,-,-,-
CASSANO ALLO IONIO,4072,30,-,-,-
CASTIGLIONE COSENTINO,903,8,-,-,-
CASTROLIBERO,2557,18,-,-,-
CASTROREGIO,45,-,-,-,-
CASTROVILLARI,4215,31,-,-,-
CELICO,567,7,-,-,-
CELLARA,128,-,-,-,-
CERCHIARA DI CALABRIA,461,9,-,-,-
CERISANO,770,-,-,-,-
CERVICATI,184,-,-,-,-
CERZETO,322,-,-,-,-
CETRARO,2403,24,-,-,-
CIVITA,65,-,-,-,-
CLETO,275,-,-,-,-
COLOSIMI,392,-,-,-,-
CORIGLIANO-ROSSANO,22243,164,-,-,-
COSENZA,18513,152,-,-,-
CROPALATI,233,-,-,-,-
CROSIA,2607,17,-,-,-
DIAMANTE,896,7,-,-,-
DIPIGNANO,1244,10,-,-,-
DOMANICO,333,-,-,-,-
FAGNANO CASTELLO,448,6,-,-,-
FALCONARA ALBANESE,296,-,-,-,-
FIGLINE VEGLIATURO,351,-,-,-,-
FIRMO,335,-,-,-,-
FIUMEFREDDO BRUZIO,869,-,-,-,-
FRANCAVILLA MARITTIMA,638,-,-,-,-
FRASCINETO,432,-,-,-,-
FUSCALDO,1921,8,-,-,-
GRIMALDI,411,-,-,-,-
GRISOLIA,492,-,-,-,-
