Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
GRISOLIA,469,-,-,-,-
GUARDIA PIEMONTESE,382,-,-,-,-
LAGO,560,-,-,-,-
LAINO BORGO,422,-,-,-,-
LAINO CASTELLO,167,-,-,-,-
LAPPANO,170,-,-,-,-
LATTARICO,957,6,-,-,-
LONGOBARDI,498,23,-,-,-
LONGOBUCCO,730,-,-,-,-
LUNGRO,335,6,-,-,-
LUZZI,2083,17,-,-,-
MAIERA',201,-,-,-,-
MALITO,153,-,-,-,-
MALVITO,284,8,-,-,-
MANDATORICCIO,530,-,-,-,-
MANGONE,469,-,-,-,-
MARANO MARCHESATO,914,8,-,-,-
MARANO PRINCIPATO,663,-,-,-,-
MARZI,220,-,-,-,-
MENDICINO,2365,9,-,-,-
MONGRASSANO,434,6,-,-,-
MONTALTO UFFUGO,6243,26,-,-,-
MONTEGIORDANO,367,-,-,-,-
MORANO CALABRO,301,10,-,-,-
MORMANNO,253,9,-,-,-
MOTTAFOLLONE,154,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,144,-,-,-,-
ORSOMARSO,235,-,-,-,-
PALUDI,193,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3341,31,-,-,-
PAPASIDERO,36,-,-,-,-
PARENTI,545,-,-,-,-
PATERNO CALABRO,370,-,-,-,-
PEDIVIGLIANO,187,-,-,-,-
PIANE CRATI,322,-,-,-,-
PIETRAFITTA,200,-,-,-,-
PIETRAPAOLA,269,-,-,-,-
PLATACI,85,-,-,-,-
PRAIA A MARE,995,7,-,-,-
RENDE,10110,53,-,-,-
ROCCA IMPERIALE,354,-,-,-,-
ROGGIANO GRAVINA,1351,16,-,-,-
ROGLIANO,1350,11,-,-,-
ROSE,1065,8,-,-,-
ROSETO CAPO SPULICO,187,-,-,-,-
ROTA GRECA,207,-,-,-,-
ROVITO,468,-,-,-,-
SAN BASILE,119,-,-,-,-
SAN BENEDETTO ULLANO,269,-,-,-,-
SAN COSMO ALBANESE,183,6,-,-,-
SAN DEMETRIO CORONE,612,-,-,-,-
SAN DONATO DI NINEA,242,-,-,-,-
SAN FILI,501,6,-,-,-
SAN GIORGIO ALBANESE,309,6,-,-,-
SAN GIOVANNI IN FIORE,3879,33,-,-,-
SAN LORENZO BELLIZZI,73,-,-,-,-
SAN LORENZO DEL VALLO,447,-,-,-,-
SAN LUCIDO,919,9,-,-,-
SAN MARCO ARGENTANO,1570,7,-,-,-
SAN MARTINO DI FINITA,217,-,-,-,-
SAN NICOLA ARCELLA,269,-,-,-,-
SAN PIETRO IN AMANTEA,124,-,-,-,-
SAN PIETRO IN GUARANO,951,9,-,-,-
SAN SOSTI,347,7,-,-,-
SAN VINCENZO LA COSTA,605,-,-,-,-
SANGINETO,160,-,-,-,-
SANTA CATERINA ALBANESE,108,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,783,-,-,-,-
SANTA SOFIA D'EPIRO,262,7,-,-,-
SANT'AGATA DI ESARO,123,-,-,-,-
SANTO STEFANO DI ROGLIANO,581,-,-,-,-
SARACENA,826,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2131,8,-,-,-
SCIGLIANO,173,-,-,-,-
SERRA D'AIELLO,149,-,-,-,-
SPEZZANO ALBANESE,1167,19,-,-,-
SPEZZANO DELLA SILA,891,14,-,-,-
TARSIA,400,-,-,-,-
TERRANOVA DA SIBARI,954,12,-,-,-
TERRAVECCHIA,92,-,-,-,-
TORANO CASTELLO,906,20,-,-,-
TORTORA,806,9,-,-,-
TREBISACCE,1747,15,-,-,-
VACCARIZZO ALBANESE,228,-,-,-,-
VERBICARO,229,6,-,-,-
VILLAPIANA,814,-,-,-,-
ZUMPANO,779,-,-,-,-
