Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
MALITO,101,-,-,-,-
MALVITO,214,6,-,-,-
MANDATORICCIO,446,-,-,-,-
MANGONE,369,-,-,-,-
MARANO MARCHESATO,727,8,-,-,-
MARANO PRINCIPATO,532,-,-,-,-
MARZI,196,-,-,-,-
MENDICINO,1933,7,-,-,-
MONGRASSANO,356,-,-,-,-
MONTALTO UFFUGO,4906,22,-,-,-
MONTEGIORDANO,264,-,-,-,-
MORANO CALABRO,279,9,-,-,-
MORMANNO,214,8,-,-,-
MOTTAFOLLONE,122,-,-,-,-
NOCARA,36,-,-,-,-
ORIOLO,131,-,-,-,-
ORSOMARSO,188,-,-,-,-
PALUDI,127,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2434,26,-,-,-
PAPASIDERO,33,-,-,-,-
PARENTI,473,-,-,-,-
PATERNO CALABRO,313,-,-,-,-
PEDIVIGLIANO,128,-,-,-,-
PIANE CRATI,266,-,-,-,-
PIETRAFITTA,162,-,-,-,-
PIETRAPAOLA,184,-,-,-,-
PLATACI,74,-,-,-,-
PRAIA A MARE,566,7,-,-,-
RENDE,8132,48,-,-,-
ROCCA IMPERIALE,308,-,-,-,-
ROGGIANO GRAVINA,1085,13,-,-,-
ROGLIANO,1185,9,-,-,-
ROSE,829,8,-,-,-
ROSETO CAPO SPULICO,151,-,-,-,-
ROTA GRECA,162,-,-,-,-
ROVITO,395,-,-,-,-
SAN BASILE,92,-,-,-,-
SAN BENEDETTO ULLANO,237,-,-,-,-
SAN COSMO ALBANESE,144,6,-,-,-
SAN DEMETRIO CORONE,348,-,-,-,-
SAN DONATO DI NINEA,168,-,-,-,-
SAN FILI,433,-,-,-,-
SAN GIORGIO ALBANESE,179,-,-,-,-
SAN GIOVANNI IN FIORE,3218,32,-,-,-
SAN LORENZO BELLIZZI,53,-,-,-,-
SAN LORENZO DEL VALLO,345,-,-,-,-
SAN LUCIDO,726,8,-,-,-
SAN MARCO ARGENTANO,1233,7,-,-,-
SAN MARTINO DI FINITA,149,-,-,-,-
SAN NICOLA ARCELLA,221,-,-,-,-
SAN PIETRO IN AMANTEA,96,-,-,-,-
SAN PIETRO IN GUARANO,720,9,-,-,-
SAN SOSTI,283,7,-,-,-
SAN VINCENZO LA COSTA,464,-,-,-,-
SANGINETO,143,-,-,-,-
SANTA CATERINA ALBANESE,86,-,-,-,-
SANTA DOMENICA TALAO,61,-,-,-,-
SANTA MARIA DEL CEDRO,636,-,-,-,-
SANTA SOFIA D'EPIRO,196,7,-,-,-
SANT'AGATA DI ESARO,116,-,-,-,-
SANTO STEFANO DI ROGLIANO,486,-,-,-,-
SARACENA,670,-,-,-,-
SCALA COELI,33,-,-,-,-
SCALEA,1536,8,-,-,-
SCIGLIANO,131,-,-,-,-
SERRA D'AIELLO,108,-,-,-,-
SPEZZANO ALBANESE,925,16,-,-,-
SPEZZANO DELLA SILA,741,13,-,-,-
TARSIA,281,-,-,-,-
TERRANOVA DA SIBARI,855,12,-,-,-
TERRAVECCHIA,63,-,-,-,-
TORANO CASTELLO,770,19,-,-,-
TORTORA,493,8,-,-,-
TREBISACCE,1271,12,-,-,-
VACCARIZZO ALBANESE,150,-,-,-,-
VERBICARO,201,6,-,-,-
VILLAPIANA,626,-,-,-,-
ZUMPANO,633,-,-,-,-
