Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
GUARDIA PIEMONTESE,291,-,-,-,-
LAGO,503,-,-,-,-
LAINO BORGO,373,-,-,-,-
LAINO CASTELLO,151,-,-,-,-
LAPPANO,156,-,-,-,-
LATTARICO,859,6,-,-,-
LONGOBARDI,421,20,-,-,-
LONGOBUCCO,608,-,-,-,-
LUNGRO,311,6,-,-,-
LUZZI,1880,16,-,-,-
MAIERA',187,-,-,-,-
MALITO,119,-,-,-,-
MALVITO,253,7,-,-,-
MANDATORICCIO,473,-,-,-,-
MANGONE,409,-,-,-,-
MARANO MARCHESATO,818,8,-,-,-
MARANO PRINCIPATO,595,-,-,-,-
MARZI,206,-,-,-,-
MENDICINO,2141,7,-,-,-
MONGRASSANO,388,-,-,-,-
MONTALTO UFFUGO,5491,22,-,-,-
MONTEGIORDANO,323,-,-,-,-
MORANO CALABRO,288,9,-,-,-
MORMANNO,228,8,-,-,-
MOTTAFOLLONE,139,-,-,-,-
NOCARA,38,-,-,-,-
ORIOLO,138,-,-,-,-
ORSOMARSO,211,-,-,-,-
PALUDI,153,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2831,28,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,508,-,-,-,-
PATERNO CALABRO,333,-,-,-,-
PEDIVIGLIANO,153,-,-,-,-
PIANE CRATI,296,-,-,-,-
PIETRAFITTA,171,-,-,-,-
PIETRAPAOLA,215,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,764,7,-,-,-
RENDE,9010,49,-,-,-
ROCCA IMPERIALE,335,-,-,-,-
ROGGIANO GRAVINA,1166,15,-,-,-
ROGLIANO,1257,9,-,-,-
ROSE,942,8,-,-,-
ROSETO CAPO SPULICO,157,-,-,-,-
ROTA GRECA,177,-,-,-,-
ROVITO,414,-,-,-,-
SAN BASILE,102,-,-,-,-
SAN BENEDETTO ULLANO,248,-,-,-,-
SAN COSMO ALBANESE,149,6,-,-,-
SAN DEMETRIO CORONE,450,-,-,-,-
SAN DONATO DI NINEA,190,-,-,-,-
SAN FILI,456,-,-,-,-
SAN GIORGIO ALBANESE,243,-,-,-,-
SAN GIOVANNI IN FIORE,3431,32,-,-,-
SAN LORENZO BELLIZZI,57,-,-,-,-
SAN LORENZO DEL VALLO,385,-,-,-,-
SAN LUCIDO,770,8,-,-,-
SAN MARCO ARGENTANO,1358,7,-,-,-
SAN MARTINO DI FINITA,164,-,-,-,-
SAN NICOLA ARCELLA,243,-,-,-,-
SAN PIETRO IN AMANTEA,112,-,-,-,-
SAN PIETRO IN GUARANO,824,9,-,-,-
SAN SOSTI,305,7,-,-,-
SAN VINCENZO LA COSTA,530,-,-,-,-
SANGINETO,150,-,-,-,-
SANTA CATERINA ALBANESE,100,-,-,-,-
SANTA DOMENICA TALAO,67,-,-,-,-
SANTA MARIA DEL CEDRO,710,-,-,-,-
SANTA SOFIA D'EPIRO,221,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,520,-,-,-,-
SARACENA,719,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1815,8,-,-,-
SCIGLIANO,157,-,-,-,-
SERRA D'AIELLO,124,-,-,-,-
SPEZZANO ALBANESE,1010,16,-,-,-
SPEZZANO DELLA SILA,786,14,-,-,-
TARSIA,326,-,-,-,-
TERRANOVA DA SIBARI,895,12,-,-,-
TERRAVECCHIA,79,-,-,-,-
TORANO CASTELLO,822,19,-,-,-
TORTORA,618,8,-,-,-
TREBISACCE,1450,12,-,-,-
VACCARIZZO ALBANESE,188,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,687,-,-,-,-
ZUMPANO,693,-,-,-,-
