Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO DELLA SILA,996,14,-,-,-
TARSIA,416,-,-,-,-
TERRANOVA DA SIBARI,987,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,933,20,-,-,-
TORTORA,857,9,-,-,-
TREBISACCE,1822,15,-,-,-
VACCARIZZO ALBANESE,233,-,-,-,-
VERBICARO,259,6,-,-,-
VILLAPIANA,836,-,-,-,-
ZUMPANO,805,-,-,-,-
