Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,207,-,-,-,-
ACQUAPPESA,373,-,-,-,-
ACRI,3964,35,-,-,-
AIELLO CALABRO,325,-,-,-,-
AIETA,68,-,-,-,-
ALBIDONA,372,-,-,-,-
ALESSANDRIA DEL CARRETTO,48,-,-,-,-
ALTILIA,193,-,-,-,-
ALTOMONTE,935,-,-,-,-
ALTRA ASP,1048,15,-,-,-
ALTRA REGIONE,600,11,-,-,-
AMANTEA,4577,25,-,-,-
AMENDOLARA,302,-,-,-,-
APRIGLIANO,594,10,-,-,-
BELMONTE CALABRO,412,-,-,-,-
BELSITO,256,-,-,-,-
BELVEDERE MARITTIMO,1771,10,-,-,-
BIANCHI,377,-,-,-,-
BISIGNANO,2124,21,-,-,-
BOCCHIGLIERO,143,7,-,-,-
BONIFATI,405,7,-,-,-
BUONVICINO,345,-,-,-,-
CALOPEZZATI,485,-,-,-,-
CALOVETO,372,-,-,-,-
CAMPANA,284,7,-,-,-
CANNA,139,-,-,-,-
CARIATI,1232,16,-,-,-
CAROLEI,782,-,-,-,-
CARPANZANO,26,-,-,-,-
CASALI DEL MANCO,2737,23,-,-,-
CASSANO ALLO IONIO,4114,30,-,-,-
CASTIGLIONE COSENTINO,923,9,-,-,-
CASTROLIBERO,2600,18,-,-,-
CASTROREGIO,45,-,-,-,-
CASTROVILLARI,4261,31,-,-,-
CELICO,577,7,-,-,-
CELLARA,128,-,-,-,-
CERCHIARA DI CALABRIA,462,9,-,-,-
CERISANO,785,-,-,-,-
CERVICATI,187,-,-,-,-
CERZETO,323,-,-,-,-
CETRARO,2424,24,-,-,-
CIVITA,66,-,-,-,-
CLETO,283,-,-,-,-
COLOSIMI,394,-,-,-,-
CORIGLIANO-ROSSANO,22473,164,-,-,-
COSENZA,18882,153,-,-,-
CROPALATI,239,-,-,-,-
CROSIA,2623,17,-,-,-
DIAMANTE,904,7,-,-,-
