Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
GUARDIA PIEMONTESE,478,-,-,-,-
LAGO,716,-,-,-,-
LAINO BORGO,472,-,-,-,-
LAINO CASTELLO,185,-,-,-,-
LAPPANO,195,-,-,-,-
LATTARICO,1142,6,-,-,-
LONGOBARDI,596,23,-,-,-
LONGOBUCCO,808,-,-,-,-
LUNGRO,384,7,-,-,-
LUZZI,2456,17,-,-,-
MAIERA',263,-,-,-,-
MALITO,212,-,-,-,-
MALVITO,378,9,-,-,-
MANDATORICCIO,572,-,-,-,-
MANGONE,547,-,-,-,-
MARANO MARCHESATO,1098,8,-,-,-
MARANO PRINCIPATO,828,-,-,-,-
MARZI,259,-,-,-,-
MENDICINO,2949,9,-,-,-
MONGRASSANO,520,6,-,-,-
MONTALTO UFFUGO,7448,29,-,-,-
MONTEGIORDANO,402,-,-,-,-
MORANO CALABRO,494,10,-,-,-
MORMANNO,277,11,-,-,-
MOTTAFOLLONE,213,-,-,-,-
NOCARA,51,-,-,-,-
ORIOLO,158,-,-,-,-
ORSOMARSO,265,-,-,-,-
PALUDI,233,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,3999,37,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,587,-,-,-,-
PATERNO CALABRO,450,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,387,-,-,-,-
PIETRAFITTA,231,-,-,-,-
PIETRAPAOLA,303,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1182,7,-,-,-
RENDE,12658,61,-,-,-
ROCCA IMPERIALE,374,-,-,-,-
ROGGIANO GRAVINA,1551,18,-,-,-
ROGLIANO,1578,11,-,-,-
ROSE,1243,9,-,-,-
ROSETO CAPO SPULICO,202,-,-,-,-
ROTA GRECA,253,-,-,-,-
ROVITO,532,-,-,-,-
SAN BASILE,146,-,-,-,-
SAN BENEDETTO ULLANO,292,-,-,-,-
SAN COSMO ALBANESE,201,6,-,-,-
SAN DEMETRIO CORONE,730,-,-,-,-
SAN DONATO DI NINEA,291,-,-,-,-
SAN FILI,582,6,-,-,-
SAN GIORGIO ALBANESE,400,6,-,-,-
SAN GIOVANNI IN FIORE,4332,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,557,-,-,-,-
SAN LUCIDO,1151,11,-,-,-
SAN MARCO ARGENTANO,1870,7,-,-,-
SAN MARTINO DI FINITA,275,-,-,-,-
SAN NICOLA ARCELLA,306,-,-,-,-
SAN PIETRO IN AMANTEA,142,-,-,-,-
SAN PIETRO IN GUARANO,1229,10,-,-,-
SAN SOSTI,447,7,-,-,-
SAN VINCENZO LA COSTA,752,-,-,-,-
SANGINETO,175,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,81,-,-,-,-
SANTA MARIA DEL CEDRO,874,-,-,-,-
SANTA SOFIA D'EPIRO,339,7,-,-,-
SANT'AGATA DI ESARO,133,-,-,-,-
SANTO STEFANO DI ROGLIANO,712,-,-,-,-
SARACENA,960,7,-,-,-
SCALA COELI,58,-,-,-,-
SCALEA,2352,8,-,-,-
SCIGLIANO,230,-,-,-,-
SERRA D'AIELLO,170,-,-,-,-
SPEZZANO ALBANESE,1376,21,-,-,-
SPEZZANO DELLA SILA,1096,16,-,-,-
TARSIA,478,-,-,-,-
TERRANOVA DA SIBARI,1082,14,-,-,-
TERRAVECCHIA,107,-,-,-,-
TORANO CASTELLO,1049,22,-,-,-
TORTORA,1006,9,-,-,-
TREBISACCE,2065,17,-,-,-
VACCARIZZO ALBANESE,262,-,-,-,-
VERBICARO,315,7,-,-,-
VILLAPIANA,898,-,-,-,-
ZUMPANO,857,-,-,-,-
