Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN BASILE,125,-,-,-,-
SAN BENEDETTO ULLANO,274,-,-,-,-
SAN COSMO ALBANESE,183,6,-,-,-
SAN DEMETRIO CORONE,652,-,-,-,-
SAN DONATO DI NINEA,261,-,-,-,-
SAN FILI,518,6,-,-,-
SAN GIORGIO ALBANESE,355,6,-,-,-
SAN GIOVANNI IN FIORE,4052,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,482,-,-,-,-
SAN LUCIDO,975,9,-,-,-
SAN MARCO ARGENTANO,1638,7,-,-,-
SAN MARTINO DI FINITA,230,-,-,-,-
SAN NICOLA ARCELLA,280,-,-,-,-
SAN PIETRO IN AMANTEA,125,-,-,-,-
SAN PIETRO IN GUARANO,1041,9,-,-,-
SAN SOSTI,380,7,-,-,-
SAN VINCENZO LA COSTA,631,-,-,-,-
SANGINETO,167,-,-,-,-
SANTA CATERINA ALBANESE,117,-,-,-,-
SANTA DOMENICA TALAO,78,-,-,-,-
SANTA MARIA DEL CEDRO,804,-,-,-,-
SANTA SOFIA D'EPIRO,294,7,-,-,-
SANT'AGATA DI ESARO,124,-,-,-,-
SANTO STEFANO DI ROGLIANO,602,-,-,-,-
SARACENA,849,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2191,8,-,-,-
SCIGLIANO,175,-,-,-,-
SERRA D'AIELLO,161,-,-,-,-
SPEZZANO ALBANESE,1251,21,-,-,-
SPEZZANO DELLA SILA,997,14,-,-,-
TARSIA,417,-,-,-,-
TERRANOVA DA SIBARI,987,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,935,20,-,-,-
TORTORA,861,9,-,-,-
TREBISACCE,1825,16,-,-,-
VACCARIZZO ALBANESE,233,-,-,-,-
VERBICARO,259,6,-,-,-
VILLAPIANA,837,-,-,-,-
ZUMPANO,806,-,-,-,-
