Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
GUARDIA PIEMONTESE,433,-,-,-,-
LAGO,617,-,-,-,-
LAINO BORGO,451,-,-,-,-
LAINO CASTELLO,181,-,-,-,-
LAPPANO,178,-,-,-,-
LATTARICO,1049,6,-,-,-
LONGOBARDI,531,23,-,-,-
LONGOBUCCO,759,-,-,-,-
LUNGRO,351,6,-,-,-
LUZZI,2241,17,-,-,-
MAIERA',228,-,-,-,-
MALITO,171,-,-,-,-
MALVITO,314,8,-,-,-
MANDATORICCIO,540,-,-,-,-
MANGONE,495,-,-,-,-
MARANO MARCHESATO,977,8,-,-,-
MARANO PRINCIPATO,721,-,-,-,-
MARZI,231,-,-,-,-
MENDICINO,2605,9,-,-,-
MONGRASSANO,464,6,-,-,-
MONTALTO UFFUGO,6669,28,-,-,-
MONTEGIORDANO,379,-,-,-,-
MORANO CALABRO,350,10,-,-,-
MORMANNO,270,11,-,-,-
MOTTAFOLLONE,181,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,153,-,-,-,-
ORSOMARSO,251,-,-,-,-
PALUDI,200,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3563,32,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,571,-,-,-,-
PATERNO CALABRO,405,-,-,-,-
PEDIVIGLIANO,208,-,-,-,-
PIANE CRATI,341,-,-,-,-
PIETRAFITTA,207,-,-,-,-
PIETRAPAOLA,279,-,-,-,-
PLATACI,89,-,-,-,-
PRAIA A MARE,1056,7,-,-,-
RENDE,11064,54,-,-,-
ROCCA IMPERIALE,358,-,-,-,-
ROGGIANO GRAVINA,1431,17,-,-,-
ROGLIANO,1426,11,-,-,-
ROSE,1106,8,-,-,-
ROSETO CAPO SPULICO,197,-,-,-,-
ROTA GRECA,235,-,-,-,-
ROVITO,502,-,-,-,-
SAN BASILE,129,-,-,-,-
SAN BENEDETTO ULLANO,276,-,-,-,-
SAN COSMO ALBANESE,186,6,-,-,-
SAN DEMETRIO CORONE,656,-,-,-,-
SAN DONATO DI NINEA,265,-,-,-,-
SAN FILI,527,6,-,-,-
SAN GIORGIO ALBANESE,359,6,-,-,-
SAN GIOVANNI IN FIORE,4071,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,492,-,-,-,-
SAN LUCIDO,994,9,-,-,-
SAN MARCO ARGENTANO,1661,7,-,-,-
SAN MARTINO DI FINITA,243,-,-,-,-
SAN NICOLA ARCELLA,284,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1060,9,-,-,-
SAN SOSTI,384,7,-,-,-
SAN VINCENZO LA COSTA,635,-,-,-,-
SANGINETO,168,-,-,-,-
SANTA CATERINA ALBANESE,126,-,-,-,-
SANTA DOMENICA TALAO,78,-,-,-,-
SANTA MARIA DEL CEDRO,815,-,-,-,-
SANTA SOFIA D'EPIRO,303,7,-,-,-
SANT'AGATA DI ESARO,124,-,-,-,-
SANTO STEFANO DI ROGLIANO,609,-,-,-,-
SARACENA,856,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2204,8,-,-,-
SCIGLIANO,177,-,-,-,-
SERRA D'AIELLO,162,-,-,-,-
SPEZZANO ALBANESE,1256,21,-,-,-
SPEZZANO DELLA SILA,1019,14,-,-,-
TARSIA,420,-,-,-,-
TERRANOVA DA SIBARI,991,12,-,-,-
TERRAVECCHIA,101,-,-,-,-
TORANO CASTELLO,948,20,-,-,-
TORTORA,871,9,-,-,-
TREBISACCE,1853,16,-,-,-
VACCARIZZO ALBANESE,245,-,-,-,-
VERBICARO,282,6,-,-,-
VILLAPIANA,846,-,-,-,-
ZUMPANO,811,-,-,-,-
