Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAINO CASTELLO,165,-,-,-,-
LAPPANO,170,-,-,-,-
LATTARICO,949,6,-,-,-
LONGOBARDI,484,23,-,-,-
LONGOBUCCO,711,-,-,-,-
LUNGRO,333,6,-,-,-
LUZZI,2060,17,-,-,-
MAIERA',195,-,-,-,-
MALITO,147,-,-,-,-
MALVITO,280,8,-,-,-
MANDATORICCIO,520,-,-,-,-
MANGONE,461,-,-,-,-
MARANO MARCHESATO,903,8,-,-,-
MARANO PRINCIPATO,658,-,-,-,-
MARZI,219,-,-,-,-
MENDICINO,2339,9,-,-,-
MONGRASSANO,432,6,-,-,-
MONTALTO UFFUGO,6153,26,-,-,-
MONTEGIORDANO,357,-,-,-,-
MORANO CALABRO,297,10,-,-,-
MORMANNO,245,9,-,-,-
MOTTAFOLLONE,152,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,142,-,-,-,-
ORSOMARSO,233,-,-,-,-
PALUDI,189,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3273,31,-,-,-
PAPASIDERO,35,-,-,-,-
PARENTI,542,-,-,-,-
PATERNO CALABRO,364,-,-,-,-
PEDIVIGLIANO,184,-,-,-,-
PIANE CRATI,319,-,-,-,-
PIETRAFITTA,198,-,-,-,-
PIETRAPAOLA,261,-,-,-,-
PLATACI,80,-,-,-,-
PRAIA A MARE,970,7,-,-,-
RENDE,9961,52,-,-,-
ROCCA IMPERIALE,348,-,-,-,-
ROGGIANO GRAVINA,1328,15,-,-,-
ROGLIANO,1331,11,-,-,-
ROSE,1052,8,-,-,-
ROSETO CAPO SPULICO,184,-,-,-,-
ROTA GRECA,200,-,-,-,-
ROVITO,459,-,-,-,-
SAN BASILE,119,-,-,-,-
SAN BENEDETTO ULLANO,268,-,-,-,-
SAN COSMO ALBANESE,182,6,-,-,-
SAN DEMETRIO CORONE,605,-,-,-,-
SAN DONATO DI NINEA,232,-,-,-,-
SAN FILI,494,6,-,-,-
SAN GIORGIO ALBANESE,297,-,-,-,-
SAN GIOVANNI IN FIORE,3801,33,-,-,-
SAN LORENZO BELLIZZI,72,-,-,-,-
SAN LORENZO DEL VALLO,440,-,-,-,-
SAN LUCIDO,880,9,-,-,-
SAN MARCO ARGENTANO,1557,7,-,-,-
SAN MARTINO DI FINITA,206,-,-,-,-
SAN NICOLA ARCELLA,266,-,-,-,-
SAN PIETRO IN AMANTEA,120,-,-,-,-
SAN PIETRO IN GUARANO,933,9,-,-,-
SAN SOSTI,335,7,-,-,-
SAN VINCENZO LA COSTA,600,-,-,-,-
SANGINETO,157,-,-,-,-
SANTA CATERINA ALBANESE,108,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,772,-,-,-,-
SANTA SOFIA D'EPIRO,253,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,570,-,-,-,-
SARACENA,814,6,-,-,-
SCALA COELI,39,-,-,-,-
SCALEA,2101,8,-,-,-
SCIGLIANO,169,-,-,-,-
SERRA D'AIELLO,143,-,-,-,-
SPEZZANO ALBANESE,1153,19,-,-,-
SPEZZANO DELLA SILA,875,14,-,-,-
TARSIA,393,-,-,-,-
TERRANOVA DA SIBARI,938,12,-,-,-
TERRAVECCHIA,88,-,-,-,-
TORANO CASTELLO,901,20,-,-,-
TORTORA,790,9,-,-,-
TREBISACCE,1700,15,-,-,-
VACCARIZZO ALBANESE,219,-,-,-,-
VERBICARO,221,6,-,-,-
VILLAPIANA,794,-,-,-,-
ZUMPANO,766,-,-,-,-
