Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,188,-,-,-,-
ACQUAPPESA,264,-,-,-,-
ACRI,3077,30,-,-,-
AIELLO CALABRO,262,-,-,-,-
AIETA,33,-,-,-,-
ALBIDONA,251,-,-,-,-
ALESSANDRIA DEL CARRETTO,33,-,-,-,-
ALTILIA,166,-,-,-,-
ALTOMONTE,755,-,-,-,-
ALTRA ASP,1005,12,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3620,24,-,-,-
AMENDOLARA,248,-,-,-,-
APRIGLIANO,502,10,-,-,-
BELMONTE CALABRO,321,-,-,-,-
BELSITO,205,-,-,-,-
BELVEDERE MARITTIMO,1381,10,-,-,-
BIANCHI,272,-,-,-,-
BISIGNANO,1759,17,-,-,-
BOCCHIGLIERO,125,7,-,-,-
BONIFATI,315,6,-,-,-
BUONVICINO,270,-,-,-,-
CALOPEZZATI,344,-,-,-,-
CALOVETO,307,-,-,-,-
CAMPANA,266,7,-,-,-
CANNA,77,-,-,-,-
CARIATI,1039,13,-,-,-
CAROLEI,570,-,-,-,-
CARPANZANO,16,-,-,-,-
CASALI DEL MANCO,2192,20,-,-,-
CASSANO ALLO IONIO,3286,29,-,-,-
CASTIGLIONE COSENTINO,715,8,-,-,-
CASTROLIBERO,2081,16,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3306,26,-,-,-
CELICO,462,7,-,-,-
CELLARA,97,-,-,-,-
CERCHIARA DI CALABRIA,341,6,-,-,-
CERISANO,585,-,-,-,-
CERVICATI,147,-,-,-,-
CERZETO,264,-,-,-,-
CETRARO,1878,20,-,-,-
CIVITA,55,-,-,-,-
CLETO,214,-,-,-,-
COLOSIMI,263,-,-,-,-
CORIGLIANO-ROSSANO,17680,157,-,-,-
COSENZA,15119,134,-,-,-
CROPALATI,183,-,-,-,-
CROSIA,2110,15,-,-,-
DIAMANTE,586,-,-,-,-
DIPIGNANO,961,8,-,-,-
DOMANICO,239,-,-,-,-
FAGNANO CASTELLO,359,-,-,-,-
FALCONARA ALBANESE,243,-,-,-,-
FIGLINE VEGLIATURO,300,-,-,-,-
FIRMO,248,-,-,-,-
FIUMEFREDDO BRUZIO,631,-,-,-,-
FRANCAVILLA MARITTIMA,508,-,-,-,-
FRASCINETO,349,-,-,-,-
FUSCALDO,1542,8,-,-,-
GRIMALDI,351,-,-,-,-
GRISOLIA,421,-,-,-,-
