Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN DEMETRIO CORONE,414,-,-,-,-
SAN DONATO DI NINEA,182,-,-,-,-
SAN FILI,450,-,-,-,-
SAN GIORGIO ALBANESE,226,-,-,-,-
SAN GIOVANNI IN FIORE,3362,32,-,-,-
SAN LORENZO BELLIZZI,56,-,-,-,-
SAN LORENZO DEL VALLO,363,-,-,-,-
SAN LUCIDO,758,8,-,-,-
SAN MARCO ARGENTANO,1324,7,-,-,-
SAN MARTINO DI FINITA,157,-,-,-,-
SAN NICOLA ARCELLA,239,-,-,-,-
SAN PIETRO IN AMANTEA,111,-,-,-,-
SAN PIETRO IN GUARANO,796,9,-,-,-
SAN SOSTI,301,7,-,-,-
SAN VINCENZO LA COSTA,518,-,-,-,-
SANGINETO,146,-,-,-,-
SANTA CATERINA ALBANESE,98,-,-,-,-
SANTA DOMENICA TALAO,65,-,-,-,-
SANTA MARIA DEL CEDRO,693,-,-,-,-
SANTA SOFIA D'EPIRO,218,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,510,-,-,-,-
SARACENA,705,-,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1733,8,-,-,-
SCIGLIANO,148,-,-,-,-
SERRA D'AIELLO,121,-,-,-,-
SPEZZANO ALBANESE,979,16,-,-,-
SPEZZANO DELLA SILA,772,14,-,-,-
TARSIA,318,-,-,-,-
TERRANOVA DA SIBARI,891,12,-,-,-
TERRAVECCHIA,77,-,-,-,-
TORANO CASTELLO,800,19,-,-,-
TORTORA,570,8,-,-,-
TREBISACCE,1389,12,-,-,-
VACCARIZZO ALBANESE,181,-,-,-,-
VERBICARO,206,6,-,-,-
VILLAPIANA,672,-,-,-,-
ZUMPANO,673,-,-,-,-
