Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ROGGIANO GRAVINA,915,13,-,-,-
ROGLIANO,932,8,-,-,-
ROSE,638,8,-,-,-
ROSETO CAPO SPULICO,139,-,-,-,-
ROTA GRECA,103,-,-,-,-
ROVITO,352,-,-,-,-
SAN BASILE,66,-,-,-,-
SAN BENEDETTO ULLANO,208,-,-,-,-
SAN COSMO ALBANESE,126,6,-,-,-
SAN DEMETRIO CORONE,254,-,-,-,-
SAN DONATO DI NINEA,116,-,-,-,-
SAN FILI,328,-,-,-,-
SAN GIORGIO ALBANESE,122,-,-,-,-
SAN GIOVANNI IN FIORE,2676,31,-,-,-
SAN LORENZO BELLIZZI,33,-,-,-,-
SAN LORENZO DEL VALLO,293,-,-,-,-
SAN LUCIDO,656,8,-,-,-
SAN MARCO ARGENTANO,962,7,-,-,-
SAN MARTINO DI FINITA,113,-,-,-,-
SAN NICOLA ARCELLA,185,-,-,-,-
SAN PIETRO IN AMANTEA,46,-,-,-,-
SAN PIETRO IN GUARANO,486,7,-,-,-
SAN SOSTI,201,7,-,-,-
SAN VINCENZO LA COSTA,325,-,-,-,-
SANGINETO,114,-,-,-,-
SANTA CATERINA ALBANESE,67,-,-,-,-
SANTA DOMENICA TALAO,46,-,-,-,-
SANTA MARIA DEL CEDRO,519,-,-,-,-
SANTA SOFIA D'EPIRO,162,6,-,-,-
SANT'AGATA DI ESARO,105,-,-,-,-
SANTO STEFANO DI ROGLIANO,361,-,-,-,-
SARACENA,468,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1167,8,-,-,-
SCIGLIANO,95,-,-,-,-
SERRA D'AIELLO,82,-,-,-,-
SPEZZANO ALBANESE,814,16,-,-,-
SPEZZANO DELLA SILA,612,12,-,-,-
TARSIA,166,-,-,-,-
TERRANOVA DA SIBARI,786,12,-,-,-
TERRAVECCHIA,37,-,-,-,-
TORANO CASTELLO,624,18,-,-,-
TORTORA,430,7,-,-,-
TREBISACCE,887,11,-,-,-
VACCARIZZO ALBANESE,129,-,-,-,-
VERBICARO,190,6,-,-,-
VILLAPIANA,535,-,-,-,-
ZUMPANO,524,-,-,-,-
