Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FRANCAVILLA MARITTIMA,650,-,-,-,-
FRASCINETO,457,-,-,-,-
FUSCALDO,1983,8,-,-,-
GRIMALDI,459,-,-,-,-
GRISOLIA,496,-,-,-,-
GUARDIA PIEMONTESE,456,-,-,-,-
LAGO,656,-,-,-,-
LAINO BORGO,459,-,-,-,-
LAINO CASTELLO,183,-,-,-,-
LAPPANO,182,-,-,-,-
LATTARICO,1080,6,-,-,-
LONGOBARDI,551,23,-,-,-
LONGOBUCCO,778,-,-,-,-
LUNGRO,363,6,-,-,-
LUZZI,2346,17,-,-,-
MAIERA',238,-,-,-,-
MALITO,197,-,-,-,-
MALVITO,349,8,-,-,-
MANDATORICCIO,548,-,-,-,-
MANGONE,512,-,-,-,-
MARANO MARCHESATO,1025,8,-,-,-
MARANO PRINCIPATO,764,-,-,-,-
MARZI,240,-,-,-,-
MENDICINO,2740,9,-,-,-
MONGRASSANO,486,6,-,-,-
MONTALTO UFFUGO,7019,29,-,-,-
MONTEGIORDANO,384,-,-,-,-
MORANO CALABRO,422,10,-,-,-
MORMANNO,273,11,-,-,-
MOTTAFOLLONE,187,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,155,-,-,-,-
ORSOMARSO,254,-,-,-,-
PALUDI,220,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3727,34,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,579,-,-,-,-
PATERNO CALABRO,418,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,359,-,-,-,-
PIETRAFITTA,220,-,-,-,-
PIETRAPAOLA,285,-,-,-,-
PLATACI,90,-,-,-,-
PRAIA A MARE,1095,7,-,-,-
RENDE,11718,56,-,-,-
ROCCA IMPERIALE,367,-,-,-,-
ROGGIANO GRAVINA,1476,17,-,-,-
ROGLIANO,1479,11,-,-,-
ROSE,1179,8,-,-,-
ROSETO CAPO SPULICO,197,-,-,-,-
ROTA GRECA,244,-,-,-,-
ROVITO,512,-,-,-,-
SAN BASILE,135,-,-,-,-
SAN BENEDETTO ULLANO,283,-,-,-,-
SAN COSMO ALBANESE,186,6,-,-,-
SAN DEMETRIO CORONE,669,-,-,-,-
SAN DONATO DI NINEA,277,-,-,-,-
SAN FILI,542,6,-,-,-
SAN GIORGIO ALBANESE,383,6,-,-,-
SAN GIOVANNI IN FIORE,4140,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,522,-,-,-,-
SAN LUCIDO,1050,10,-,-,-
SAN MARCO ARGENTANO,1753,7,-,-,-
SAN MARTINO DI FINITA,256,-,-,-,-
SAN NICOLA ARCELLA,294,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1127,9,-,-,-
SAN SOSTI,408,7,-,-,-
SAN VINCENZO LA COSTA,678,-,-,-,-
SANGINETO,169,-,-,-,-
SANTA CATERINA ALBANESE,129,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,848,-,-,-,-
SANTA SOFIA D'EPIRO,321,7,-,-,-
SANT'AGATA DI ESARO,125,-,-,-,-
SANTO STEFANO DI ROGLIANO,651,-,-,-,-
SARACENA,873,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2263,8,-,-,-
SCIGLIANO,213,-,-,-,-
SERRA D'AIELLO,163,-,-,-,-
SPEZZANO ALBANESE,1308,21,-,-,-
SPEZZANO DELLA SILA,1069,14,-,-,-
TARSIA,435,-,-,-,-
TERRANOVA DA SIBARI,1024,13,-,-,-
TERRAVECCHIA,103,-,-,-,-
TORANO CASTELLO,986,20,-,-,-
TORTORA,913,9,-,-,-
TREBISACCE,1897,16,-,-,-
VACCARIZZO ALBANESE,249,-,-,-,-
VERBICARO,300,6,-,-,-
VILLAPIANA,863,-,-,-,-
ZUMPANO,833,-,-,-,-
