Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,199,-,-,-,-
ACQUAPPESA,298,-,-,-,-
ACRI,3460,33,-,-,-
AIELLO CALABRO,295,-,-,-,-
AIETA,42,-,-,-,-
ALBIDONA,282,-,-,-,-
ALESSANDRIA DEL CARRETTO,41,-,-,-,-
ALTILIA,176,-,-,-,-
ALTOMONTE,813,-,-,-,-
ALTRA ASP,1032,14,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,4065,24,-,-,-
AMENDOLARA,278,-,-,-,-
APRIGLIANO,548,10,-,-,-
BELMONTE CALABRO,363,-,-,-,-
BELSITO,233,-,-,-,-
BELVEDERE MARITTIMO,1576,10,-,-,-
BIANCHI,327,-,-,-,-
BISIGNANO,1924,19,-,-,-
BOCCHIGLIERO,130,7,-,-,-
BONIFATI,369,7,-,-,-
BUONVICINO,288,-,-,-,-
CALOPEZZATI,434,-,-,-,-
CALOVETO,347,-,-,-,-
CAMPANA,278,7,-,-,-
CANNA,117,-,-,-,-
CARIATI,1178,14,-,-,-
CAROLEI,632,-,-,-,-
CARPANZANO,24,-,-,-,-
CASALI DEL MANCO,2436,21,-,-,-
CASSANO ALLO IONIO,3725,30,-,-,-
CASTIGLIONE COSENTINO,804,8,-,-,-
CASTROLIBERO,2283,17,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3772,30,-,-,-
CELICO,485,7,-,-,-
CELLARA,99,-,-,-,-
CERCHIARA DI CALABRIA,440,8,-,-,-
CERISANO,690,-,-,-,-
CERVICATI,156,-,-,-,-
CERZETO,298,-,-,-,-
CETRARO,2146,23,-,-,-
CIVITA,60,-,-,-,-
CLETO,244,-,-,-,-
COLOSIMI,314,-,-,-,-
CORIGLIANO-ROSSANO,20486,162,-,-,-
COSENZA,16600,143,-,-,-
CROPALATI,214,-,-,-,-
CROSIA,2435,16,-,-,-
DIAMANTE,749,6,-,-,-
DIPIGNANO,1079,8,-,-,-
DOMANICO,279,-,-,-,-
FAGNANO CASTELLO,410,6,-,-,-
FALCONARA ALBANESE,266,-,-,-,-
FIGLINE VEGLIATURO,332,-,-,-,-
FIRMO,296,-,-,-,-
FIUMEFREDDO BRUZIO,710,-,-,-,-
FRANCAVILLA MARITTIMA,591,-,-,-,-
FRASCINETO,408,-,-,-,-
FUSCALDO,1757,8,-,-,-
GRIMALDI,391,-,-,-,-
GRISOLIA,455,-,-,-,-
GUARDIA PIEMONTESE,354,-,-,-,-
LAGO,538,-,-,-,-
LAINO BORGO,410,-,-,-,-
LAINO CASTELLO,163,-,-,-,-
LAPPANO,169,-,-,-,-
LATTARICO,943,6,-,-,-
LONGOBARDI,470,21,-,-,-
LONGOBUCCO,702,-,-,-,-
LUNGRO,332,6,-,-,-
LUZZI,2045,17,-,-,-
MAIERA',195,-,-,-,-
MALITO,143,-,-,-,-
MALVITO,273,8,-,-,-
MANDATORICCIO,511,-,-,-,-
MANGONE,454,-,-,-,-
MARANO MARCHESATO,894,8,-,-,-
MARANO PRINCIPATO,656,-,-,-,-
MARZI,217,-,-,-,-
MENDICINO,2318,9,-,-,-
MONGRASSANO,426,6,-,-,-
