Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PIETRAPAOLA,288,-,-,-,-
PLATACI,91,-,-,-,-
PRAIA A MARE,1127,7,-,-,-
RENDE,11906,57,-,-,-
ROCCA IMPERIALE,369,-,-,-,-
ROGGIANO GRAVINA,1495,17,-,-,-
ROGLIANO,1505,11,-,-,-
ROSE,1194,8,-,-,-
ROSETO CAPO SPULICO,198,-,-,-,-
ROTA GRECA,245,-,-,-,-
ROVITO,517,-,-,-,-
SAN BASILE,135,-,-,-,-
SAN BENEDETTO ULLANO,287,-,-,-,-
SAN COSMO ALBANESE,195,6,-,-,-
SAN DEMETRIO CORONE,673,-,-,-,-
SAN DONATO DI NINEA,286,-,-,-,-
SAN FILI,559,6,-,-,-
SAN GIORGIO ALBANESE,384,6,-,-,-
SAN GIOVANNI IN FIORE,4174,34,-,-,-
SAN LORENZO BELLIZZI,78,-,-,-,-
SAN LORENZO DEL VALLO,531,-,-,-,-
SAN LUCIDO,1081,10,-,-,-
SAN MARCO ARGENTANO,1780,7,-,-,-
SAN MARTINO DI FINITA,257,-,-,-,-
SAN NICOLA ARCELLA,299,-,-,-,-
SAN PIETRO IN AMANTEA,129,-,-,-,-
SAN PIETRO IN GUARANO,1153,10,-,-,-
SAN SOSTI,422,7,-,-,-
SAN VINCENZO LA COSTA,698,-,-,-,-
SANGINETO,170,-,-,-,-
SANTA CATERINA ALBANESE,130,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,852,-,-,-,-
SANTA SOFIA D'EPIRO,324,7,-,-,-
SANT'AGATA DI ESARO,126,-,-,-,-
SANTO STEFANO DI ROGLIANO,661,-,-,-,-
SARACENA,888,6,-,-,-
SCALA COELI,41,-,-,-,-
SCALEA,2294,8,-,-,-
SCIGLIANO,222,-,-,-,-
SERRA D'AIELLO,165,-,-,-,-
SPEZZANO ALBANESE,1318,21,-,-,-
SPEZZANO DELLA SILA,1073,15,-,-,-
TARSIA,436,-,-,-,-
TERRANOVA DA SIBARI,1037,13,-,-,-
TERRAVECCHIA,103,-,-,-,-
TORANO CASTELLO,998,20,-,-,-
TORTORA,935,9,-,-,-
TREBISACCE,1927,16,-,-,-
VACCARIZZO ALBANESE,250,-,-,-,-
VERBICARO,300,6,-,-,-
VILLAPIANA,872,-,-,-,-
ZUMPANO,840,-,-,-,-
