Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PIETRAFITTA,140,-,-,-,-
PIETRAPAOLA,144,-,-,-,-
PLATACI,58,-,-,-,-
PRAIA A MARE,439,7,-,-,-
RENDE,6161,45,-,-,-
ROCCA IMPERIALE,280,-,-,-,-
ROGGIANO GRAVINA,923,13,-,-,-
ROGLIANO,944,8,-,-,-
ROSE,647,8,-,-,-
ROSETO CAPO SPULICO,140,-,-,-,-
ROTA GRECA,108,-,-,-,-
ROVITO,353,-,-,-,-
SAN BASILE,66,-,-,-,-
SAN BENEDETTO ULLANO,208,-,-,-,-
SAN COSMO ALBANESE,127,6,-,-,-
SAN DEMETRIO CORONE,256,-,-,-,-
SAN DONATO DI NINEA,119,-,-,-,-
SAN FILI,333,-,-,-,-
SAN GIORGIO ALBANESE,124,-,-,-,-
SAN GIOVANNI IN FIORE,2716,31,-,-,-
SAN LORENZO BELLIZZI,34,-,-,-,-
SAN LORENZO DEL VALLO,294,-,-,-,-
SAN LUCIDO,657,8,-,-,-
SAN MARCO ARGENTANO,971,7,-,-,-
SAN MARTINO DI FINITA,115,-,-,-,-
SAN NICOLA ARCELLA,187,-,-,-,-
SAN PIETRO IN AMANTEA,46,-,-,-,-
SAN PIETRO IN GUARANO,497,7,-,-,-
SAN SOSTI,205,7,-,-,-
SAN VINCENZO LA COSTA,327,-,-,-,-
SANGINETO,115,-,-,-,-
SANTA CATERINA ALBANESE,68,-,-,-,-
SANTA DOMENICA TALAO,48,-,-,-,-
SANTA MARIA DEL CEDRO,524,-,-,-,-
SANTA SOFIA D'EPIRO,162,6,-,-,-
SANT'AGATA DI ESARO,106,-,-,-,-
SANTO STEFANO DI ROGLIANO,369,-,-,-,-
SARACENA,474,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1181,8,-,-,-
SCIGLIANO,97,-,-,-,-
SERRA D'AIELLO,84,-,-,-,-
SPEZZANO ALBANESE,819,16,-,-,-
SPEZZANO DELLA SILA,613,12,-,-,-
TARSIA,169,-,-,-,-
TERRANOVA DA SIBARI,789,12,-,-,-
TERRAVECCHIA,39,-,-,-,-
TORANO CASTELLO,635,19,-,-,-
TORTORA,432,7,-,-,-
TREBISACCE,905,11,-,-,-
VACCARIZZO ALBANESE,129,-,-,-,-
VERBICARO,191,6,-,-,-
VILLAPIANA,541,-,-,-,-
ZUMPANO,527,-,-,-,-
